年季,公司代號,公司名稱,利息淨收益,利息以外淨收益,呆帳費用,營業費用,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,其他綜合損益（淨額）,會計原則變動之累積影響數,本期綜合損益總額,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,稀釋每股盈餘,營業收入,營業成本,營業毛利（毛損）,營業利益（損失）,營業外收入及支出,利息收入,減：利息費用,淨收益,收回(提存)各項保險責任準備淨額,收入,費用,列計非常損益及會計原則變動累積影響數前損益,營業支出,換算匯率,換算匯率參考依據,會計原則變動累積影響數,綜合損益總額歸屬於共同控制下前手權益
2009/02,2497.0,怡利電子,,,,118241.0,-139699.0,-18017.0,-121682.0,0.0,0.0,,-121682.0,-120551.0,-1131.0,-1.17,,212295.0,250013.0,-37718.0,-155959.0,16260.0,,,,,,,,,,,0.0,0.0
2009/02,2498.0,宏達電,,,,9756994.0,12574877.0,1187188.0,11387689.0,0.0,0.0,,11387689.0,11379482.0,8207.0,14.52,,69545269.0,47886512.0,21658757.0,11901763.0,673114.0,,,,,,,,,,,0.0,0.0
2009/02,2499.0,東貝光電,,,,221338.0,319505.0,42650.0,276855.0,0.0,0.0,,276855.0,275747.0,1108.0,1.17,,1856799.0,1345869.0,510930.0,289592.0,29913.0,,,,,,,,,,,0.0,0.0
2009/02,2501.0,國建,,,,182526.0,169566.0,45206.0,124360.0,0.0,0.0,,124360.0,123735.0,625.0,0.08,,2030131.0,1695914.0,334217.0,151691.0,17875.0,,,,,,,,,,,0.0,0.0
2009/02,2504.0,國產,,,,740405.0,299330.0,-10283.0,309613.0,0.0,0.0,,309613.0,306957.0,2656.0,0.24,,8829393.0,7806113.0,1023280.0,282875.0,16455.0,,,,,,,,,,,0.0,0.0
2009/02,2505.0,國揚實業,,,,113607.0,-249516.0,0.0,-249516.0,0.0,0.0,,-249516.0,-249516.0,0.0,-0.56,,240105.0,240552.0,-447.0,-114054.0,-135462.0,,,,,,,,,,,0.0,0.0
2009/02,2506.0,太設,,,,718457.0,205121.0,-30700.0,235821.0,0.0,0.0,,235821.0,263361.0,-27540.0,0.37,,3952808.0,2968707.0,984101.0,265644.0,-60523.0,,,,,,,,,,,0.0,0.0
2009/02,2509.0,全坤建,,,,97068.0,281746.0,10256.0,271490.0,0.0,0.0,,271490.0,271232.0,258.0,1.91,,500328.0,362965.0,137363.0,40295.0,241451.0,,,,,,,,,,,0.0,0.0
2009/02,2511.0,太子,,,,620705.0,-633051.0,-27554.0,-605497.0,0.0,0.0,,-605497.0,-533170.0,-72327.0,-0.65,,4938889.0,4745787.0,193102.0,-427603.0,-205448.0,,,,,,,,,,,0.0,0.0
2009/02,2514.0,龍邦國際,,,,,735289.0,122939.0,,0.0,0.0,0.0,612350.0,259314.0,353036.0,0.52,0.52,38311152.0,,,,,,,,,,,,37575863.0,,,,
2009/02,2515.0,中工,,,,247384.0,233797.0,50013.0,183784.0,0.0,0.0,,183784.0,180687.0,3097.0,0.12,,7411110.0,7073693.0,337417.0,90033.0,143764.0,,,,,,,,,,,0.0,0.0
2009/02,2516.0,新建,,,,74431.0,79855.0,0.0,79855.0,0.0,0.0,,79855.0,68393.0,11462.0,0.33,,4345536.0,4149561.0,195975.0,121544.0,-41689.0,,,,,,,,,,,0.0,0.0
2009/02,2520.0,冠德,,,,349667.0,496669.0,40930.0,455739.0,0.0,0.0,,455739.0,442450.0,13289.0,0.92,,4251454.0,3413586.0,837868.0,488201.0,8468.0,,,,,,,,,,,0.0,0.0
2009/02,2527.0,宏璟,,,,88569.0,-82563.0,-3769.0,-78794.0,0.0,0.0,,-78794.0,-70313.0,-8481.0,-0.27,,102227.0,62959.0,39268.0,-49301.0,-33262.0,,,,,,,,,,,0.0,0.0
2009/02,2528.0,皇普建設,,,,20293.0,-18441.0,0.0,-18441.0,0.0,0.0,,-18441.0,-18440.0,-1.0,-0.12,,93929.0,70742.0,23187.0,2894.0,-21335.0,,,,,,,,,,,0.0,0.0
2009/02,2530.0,華建,,,,55124.0,212797.0,12379.0,200418.0,0.0,0.0,,200418.0,200728.0,-310.0,0.8,,898294.0,598013.0,300281.0,245157.0,-32360.0,,,,,,,,,,,0.0,0.0
2009/02,2535.0,達工,,,,144790.0,265825.0,65509.0,200316.0,0.0,0.0,,200316.0,199380.0,936.0,0.92,,5293079.0,4914281.0,378798.0,234008.0,31817.0,,,,,,,,,,,0.0,0.0
2009/02,2540.0,愛山林,,,,14317.0,-14887.0,0.0,-14887.0,0.0,0.0,,-14887.0,-14766.0,-121.0,-2.11,,33126.0,29904.0,3222.0,-11095.0,-3792.0,,,,,,,,,,,0.0,0.0
2009/02,2542.0,興富發,,,,705255.0,1522555.0,13351.0,1509204.0,0.0,0.0,,1509204.0,1509204.0,0.0,2.68,,7580188.0,5355211.0,2224977.0,1519722.0,2833.0,,,,,,,,,,,0.0,0.0
2009/02,2543.0,皇昌營造,,,,77920.0,-60298.0,-4031.0,-56267.0,0.0,0.0,,-56267.0,-68814.0,12547.0,-0.38,,2000565.0,1954827.0,45738.0,-32182.0,-28116.0,,,,,,,,,,,0.0,0.0
2009/02,2545.0,皇翔,,,,357134.0,948474.0,43890.0,904584.0,0.0,0.0,,904584.0,901874.0,2710.0,3.16,,4234445.0,2902876.0,1331569.0,974435.0,-25961.0,,,,,,,,,,,0.0,0.0
2009/02,2546.0,根基,,,,35532.0,150237.0,30976.0,119261.0,0.0,0.0,,119261.0,117883.0,1378.0,1.78,,1921973.0,1783425.0,138548.0,103016.0,47221.0,,,,,,,,,,,0.0,0.0
2009/02,2547.0,日勝,,,,340553.0,416162.0,-27473.0,443635.0,0.0,0.0,,443635.0,448609.0,-4974.0,0.91,,2009276.0,1195257.0,814019.0,473466.0,-57304.0,,,,,,,,,,,0.0,0.0
2009/02,2548.0,華固建設,,,,321098.0,1296515.0,174097.0,1122418.0,0.0,0.0,,1122418.0,1123024.0,-606.0,4.8,,4993853.0,3113639.0,1880214.0,1559116.0,-262601.0,,,,,,,,,,,0.0,0.0
2009/02,2597.0,潤弘精密,,,,242248.0,189489.0,75550.0,113939.0,0.0,0.0,,113939.0,126126.0,-12187.0,1.05,,3118934.0,2668916.0,450018.0,207770.0,-18281.0,,,,,,,,,,,0.0,0.0
2009/02,2601.0,益航,,,,895350.0,853294.0,281863.0,571431.0,0.0,0.0,,571431.0,435420.0,136011.0,2.4,,8183823.0,6396124.0,1787699.0,892349.0,-39055.0,,,,,,,,,,,0.0,0.0
2009/02,2603.0,長榮海運,,,,2531421.0,-5794813.0,-10177.0,-5784636.0,0.0,0.0,,-5784636.0,-4714072.0,-1070564.0,-1.54,,39917634.0,42747061.0,-2829427.0,-5360848.0,-433965.0,,,,,,,,,,,0.0,0.0
2009/02,2605.0,新興,,,,85291.0,1444107.0,159627.0,1284480.0,198971.0,0.0,,1483451.0,1270021.0,213430.0,2.23,,2848103.0,1156520.0,1691583.0,1606292.0,-162185.0,,,,,,,,,,,0.0,0.0
2009/02,2606.0,裕民,,,,116839.0,2911505.0,383097.0,2528408.0,0.0,0.0,,2528408.0,2528408.0,0.0,2.95,,5603702.0,2990501.0,2613201.0,2496362.0,415143.0,,,,,,,,,,,0.0,0.0
2009/02,2607.0,榮運,,,,114302.0,320089.0,-15198.0,335287.0,0.0,0.0,,335287.0,337897.0,-2610.0,0.32,,2684259.0,2281053.0,403206.0,288904.0,31185.0,,,,,,,,,,,0.0,0.0
2009/02,2608.0,嘉里大榮,,,,1735795.0,161772.0,52148.0,109624.0,0.0,0.0,,109624.0,110072.0,-448.0,0.23,,2616838.0,782921.0,1833917.0,98122.0,63650.0,,,,,,,,,,,0.0,0.0
2009/02,2609.0,陽明海運,,,,2984381.0,-8023843.0,-1071597.0,-6952246.0,0.0,0.0,,-6952246.0,-6935906.0,-16340.0,-2.71,,42332894.0,47709506.0,-5376612.0,-8360993.0,337150.0,,,,,,,,,,,0.0,0.0
2009/02,2610.0,華航,,,,6652257.0,-2157275.0,232807.0,-2390082.0,0.0,0.0,,-2390082.0,-2365538.0,-24544.0,-0.71,,46897734.0,41819704.0,5078030.0,-1574227.0,-583048.0,,,,,,,,,,,0.0,0.0
2009/02,2611.0,志信,,,,130142.0,-74162.0,3273.0,-77435.0,0.0,0.0,,-77435.0,-49853.0,-27582.0,-0.29,,620867.0,450404.0,170463.0,40321.0,-114483.0,,,,,,,,,,,0.0,0.0
2009/02,2612.0,中航,,,,219234.0,2215286.0,335394.0,1879892.0,0.0,0.0,,1879892.0,1879892.0,0.0,7.33,,2534339.0,1035944.0,1498395.0,1279161.0,936125.0,,,,,,,,,,,0.0,0.0
2009/02,2613.0,中櫃,,,,53588.0,-89452.0,8205.0,-97657.0,0.0,0.0,,-97657.0,-97643.0,-14.0,-1.37,,783272.0,812566.0,-29294.0,-82882.0,-6570.0,,,,,,,,,,,0.0,0.0
2009/02,2614.0,東森,,,,381531.0,991641.0,-115737.0,1107378.0,0.0,0.0,,1107378.0,1100851.0,6527.0,0.77,,2407754.0,1908117.0,499637.0,118106.0,873535.0,,,,,,,,,,,0.0,0.0
2009/02,2615.0,萬海,,,,1400229.0,-674078.0,529409.0,-1203487.0,0.0,0.0,,-1203487.0,-1204977.0,1490.0,-0.57,,22344657.0,22084778.0,259879.0,-1140350.0,466272.0,,,,,,,,,,,0.0,0.0
2009/02,2616.0,山隆通運,,,,383200.0,94716.0,25685.0,69031.0,0.0,0.0,,69031.0,63140.0,5891.0,0.62,,4919291.0,4460951.0,458340.0,75140.0,19576.0,,,,,,,,,,,0.0,0.0
2009/02,2617.0,台航,,,,75178.0,1455573.0,260700.0,1194873.0,0.0,0.0,,1194873.0,1194873.0,0.0,2.86,,2474062.0,1088073.0,1385989.0,1310811.0,144762.0,,,,,,,,,,,0.0,0.0
2009/02,2618.0,長榮航空,,,,3024212.0,-2268746.0,-668984.0,-1599762.0,0.0,0.0,,-1599762.0,-1682623.0,82861.0,-0.43,,36473346.0,35154335.0,1319011.0,-1705201.0,-563545.0,,,,,,,,,,,0.0,0.0
2009/02,2637.0,F-慧洋,,,,48580.0,1139203.0,373.0,1138830.0,0.0,0.0,,1138830.0,1103957.0,34873.0,5.02,,2074540.0,1333870.0,740670.0,692090.0,447113.0,,,,,,,,,,,0.0,0.0
2009/02,2702.0,華園,,,,133961.0,46758.0,8123.0,38635.0,0.0,0.0,,38635.0,38635.0,0.0,0.56,,230219.0,45534.0,184685.0,50724.0,-3966.0,,,,,,,,,,,0.0,0.0
2009/02,2704.0,國賓,,,,687494.0,78951.0,33867.0,45084.0,0.0,0.0,,45084.0,44962.0,122.0,0.12,,1160773.0,394337.0,766436.0,78942.0,9.0,,,,,,,,,,,0.0,0.0
2009/02,2705.0,六福,,,,421173.0,-132197.0,9173.0,-141370.0,0.0,0.0,,-141370.0,-141370.0,0.0,-0.49,,975323.0,711347.0,263976.0,-157197.0,25000.0,,,,,,,,,,,0.0,0.0
2009/02,2707.0,晶華酒店,,,,432854.0,463347.0,127629.0,335718.0,0.0,0.0,,335718.0,342316.0,-6598.0,5.19,,2080863.0,1196434.0,884429.0,451575.0,11772.0,,,,,,,,,,,0.0,0.0
2009/02,2801.0,彰化銀行,6125688.0,4459270.0,2512473.0,5630662.0,2441823.0,1940298.0,501525.0,0.0,0.0,0.0,501525.0,501525.0,0.0,0.08,0.08,,,,,,,,,,,,,,,,,
2009/02,2809.0,京城銀行,1014462.0,234072.0,516026.0,789599.0,-57091.0,3511.0,-60602.0,0.0,0.0,0.0,-60602.0,-60602.0,0.0,-0.06,0.0,,,,,,,,,,,,,,,,,
2009/02,2812.0,台中銀行,1696673.0,-815636.0,443970.0,1347198.0,-910131.0,103015.0,-1013146.0,0.0,0.0,0.0,-1013146.0,-1013146.0,0.0,-0.74,0.0,,,,,,,,,,,,,,,,,
2009/02,2832.0,台產,,,,449477.0,439719.0,45217.0,394502.0,0.0,0.0,0.0,394502.0,394502.0,0.0,1.34,1.34,5239133.0,4374072.0,865061.0,415584.0,24135.0,,,,,,,,,,,,
2009/02,2836.0,高銀,611275.0,112885.0,112022.0,805866.0,-193728.0,-37342.0,-156386.0,0.0,0.0,0.0,-156386.0,-156386.0,0.0,-0.3,0.0,,,,,,,,,,,,,,,,,
2009/02,2838.0,聯邦銀行,3021757.0,318596.0,671667.0,2613598.0,55088.0,845873.0,-790785.0,0.0,0.0,0.0,-790785.0,-821523.0,30738.0,0.0,0.0,,,,,,,,,,,,,,,,,
2009/02,2841.0,台灣土地,,,,111272.0,-163624.0,485.0,-164109.0,0.0,0.0,,-164109.0,-164109.0,0.0,-0.57,,53087.0,97137.0,-44050.0,-155322.0,-8302.0,,,,,,,,,,,0.0,0.0
2009/02,2845.0,遠東商銀,1373291.0,1408146.0,359837.0,1903083.0,518517.0,170059.0,348458.0,0.0,0.0,0.0,348458.0,348458.0,0.0,0.18,0.18,,,,,,,,,,,,,,,,,
2009/02,2847.0,大眾銀行,,,,,83462.0,-402689.0,,0.0,0.0,0.0,486151.0,287468.0,198683.0,0.11,0.1,6865321.0,,,,,,,,,,,,6781859.0,,,,
2009/02,2849.0,安泰銀行,1603403.0,354010.0,949888.0,1234764.0,-227239.0,280201.0,-507440.0,0.0,0.0,0.0,-507440.0,-507440.0,0.0,-0.3,0.0,,,,,,,,,,,,,,,,,
2009/02,2855.0,統一證券,,,,,966155.0,107103.0,859052.0,0.0,0.0,0.0,859052.0,857903.0,1149.0,0.75,,,,,,,,,,,3026962.0,2060807.0,859052.0,,,,,
2009/02,2856.0,元富證券,,,,,690410.0,197560.0,492850.0,0.0,0.0,0.0,492850.0,0.0,0.0,0.36,,,,,,,,,,,7146812.0,6456402.0,492850.0,,,,,
2009/02,2880.0,華南金,8485732.0,6443057.0,3814268.0,8284231.0,2525113.0,403601.0,2121512.0,0.0,0.0,0.0,2121512.0,2121492.0,20.0,0.34,0.0,,,,,,15658681.0,7172949.0,14928789.0,-305177.0,,,,,,,,
2009/02,2881.0,富邦金,20834587.0,130779717.0,2456854.0,15945481.0,7503377.0,1166926.0,6336451.0,0.0,0.0,0.0,6336451.0,6213732.0,122719.0,0.77,0.0,,,,,,27548191.0,6713604.0,151614304.0,-125708592.0,,,,,,,,
2009/02,2882.0,國泰金,45043456.0,101410951.0,288346.0,26154358.0,7697710.0,2313429.0,5384281.0,0.0,0.0,0.0,5384281.0,5464930.0,-80649.0,0.56,0.0,,,,,,51744718.0,6701262.0,146454407.0,-112313993.0,,,,,,,,
2009/02,2883.0,開發金,855430.0,2437266.0,-288884.0,2497628.0,1083952.0,-438407.0,1522359.0,0.0,0.0,0.0,1522359.0,1530886.0,-8527.0,0.14,0.0,,,,,,1833069.0,977639.0,3292696.0,0.0,,,,,,,,
2009/02,2884.0,玉山金控,4093963.0,2157405.0,906056.0,4352365.0,992947.0,120935.0,872012.0,0.0,0.0,0.0,872012.0,872012.0,0.0,0.25,0.25,,,,,,8367563.0,4273600.0,6251368.0,0.0,,,,,,,,
2009/02,2885.0,元大金,3006413.0,8942119.0,348804.0,7014793.0,4584935.0,631568.0,3953367.0,0.0,0.0,0.0,3953367.0,3918785.0,34582.0,0.49,0.0,,,,,,4726741.0,1720328.0,11948532.0,0.0,,,,,,,,
2009/02,2886.0,兆豐金,13889401.0,11805680.0,5093615.0,9855863.0,10597842.0,2545788.0,8052054.0,0.0,0.0,0.0,8052054.0,8046244.0,5810.0,0.73,0.73,,,,,,22626720.0,8737319.0,25695081.0,-147761.0,,,,,,,,
2009/02,2887.0,台新金控,10747258.0,8538077.0,3032359.0,13824361.0,2428615.0,4537471.0,-2108856.0,0.0,0.0,0.0,-2108856.0,-2575391.0,466535.0,-0.5,0.0,,,,,,22244038.0,11496780.0,19285335.0,0.0,,,,,,,,
2009/02,2888.0,新光金,21394215.0,58231227.0,997717.0,11225034.0,1019542.0,1267779.0,-248237.0,0.0,0.0,0.0,-248237.0,-622122.0,373885.0,-0.1,0.0,,,,,,23703619.0,2309404.0,79625442.0,-66383149.0,,,,,,,,
2009/02,2889.0,國票金控,1065449.0,2403187.0,163135.0,1330372.0,1975129.0,369991.0,1605138.0,0.0,0.0,0.0,1605138.0,1523411.0,81727.0,0.73,0.0,,,,,,1387519.0,322070.0,3468636.0,0.0,,,,,,,,
2009/02,2890.0,永豐金控,6060088.0,4388661.0,3038904.0,7398862.0,10983.0,532398.0,-521415.0,0.0,0.0,0.0,-521415.0,-517120.0,-4295.0,-0.07,0.0,,,,,,12082422.0,6022334.0,10448749.0,0.0,,,,,,,,
2009/02,2891.0,中信金,10901965.0,10613060.0,4766765.0,14586746.0,2161514.0,1803788.0,357726.0,0.0,0.0,0.0,357726.0,353154.0,4572.0,-0.02,0.0,,,,,,19256721.0,8354756.0,21515025.0,0.0,,,,,,,,
2009/02,2892.0,第一金控,8460054.0,5879866.0,2977595.0,7870688.0,3689728.0,746602.0,2943126.0,0.0,0.0,0.0,2943126.0,2986224.0,-43098.0,0.47,0.0,,,,,,15378057.0,6918003.0,14339920.0,198091.0,,,,,,,,
2009/02,2903.0,遠百,,,,7912227.0,1546066.0,625402.0,920664.0,0.0,0.0,,920664.0,528205.0,392459.0,0.46,,45024509.0,35730890.0,9293619.0,1381392.0,164674.0,,,,,,,,,,,0.0,0.0
2009/02,2905.0,三商,,,,,563204.0,270726.0,,0.0,0.0,0.0,292478.0,243284.0,49194.0,0.49,0.0,34309879.0,,,,,,,,,,,,33746675.0,,,,
2009/02,2906.0,高林實,,,,700312.0,47883.0,25343.0,22540.0,0.0,0.0,,22540.0,25521.0,-2981.0,0.12,,3116165.0,2380914.0,735251.0,34939.0,12944.0,,,,,,,,,,,0.0,0.0
2009/02,2908.0,特力,,,,3803644.0,242003.0,76618.0,165385.0,0.0,0.0,,165385.0,139006.0,26379.0,0.33,,14547369.0,10470260.0,4077109.0,273465.0,-31462.0,,,,,,,,,,,0.0,0.0
2009/02,2910.0,統領,,,,118653.0,66377.0,22104.0,44273.0,0.0,0.0,,44273.0,44273.0,0.0,0.25,,861025.0,667943.0,193082.0,74429.0,-8052.0,,,,,,,,,,,0.0,0.0
2009/02,2911.0,麗嬰房,,,,1313340.0,163174.0,30729.0,132445.0,0.0,0.0,,132445.0,133052.0,-607.0,0.85,,3279742.0,1861537.0,1418205.0,104865.0,58309.0,,,,,,,,,,,0.0,0.0
2009/02,2912.0,統一超,,,,20428864.0,2856252.0,735251.0,2121001.0,0.0,0.0,,2121001.0,1949786.0,171215.0,1.88,,72711316.0,49171973.0,23539343.0,3110479.0,-254227.0,,,,,,,,,,,0.0,0.0
2009/02,2913.0,台灣農林,,,,140402.0,-14125.0,79.0,-14204.0,0.0,0.0,,-14204.0,-6789.0,-7415.0,-0.02,,745703.0,685292.0,60411.0,-79991.0,65866.0,,,,,,,,,,,0.0,0.0
2009/02,2915.0,潤泰全球,,,,707967.0,775067.0,16565.0,758502.0,0.0,0.0,,758502.0,373803.0,384699.0,1.11,,4276734.0,2903085.0,1373649.0,665682.0,109385.0,,,,,,,,,,,0.0,0.0
2009/02,3002.0,歐格電子,,,,86894.0,124231.0,-25246.0,149477.0,0.0,0.0,,149477.0,145670.0,3807.0,1.43,,422226.0,241657.0,180569.0,93675.0,30556.0,,,,,,,,,,,0.0,0.0
2009/02,3003.0,健和興,,,,149709.0,54880.0,22151.0,32729.0,0.0,0.0,,32729.0,37655.0,-4926.0,0.32,,694236.0,495844.0,198392.0,48683.0,6197.0,,,,,,,,,,,0.0,0.0
2009/02,3005.0,神基科技,,,,746868.0,630934.0,95868.0,535066.0,0.0,4857.0,,539923.0,537727.0,2196.0,1.02,,7837743.0,6372594.0,1465149.0,718281.0,-87347.0,,,,,,,,,,,0.0,0.0
2009/02,3006.0,晶豪科技,,,,292642.0,-111737.0,-5615.0,-106122.0,0.0,0.0,,-106122.0,-102093.0,-4029.0,-0.42,,1938449.0,1771595.0,166854.0,-125788.0,14051.0,,,,,,,,,,,0.0,0.0
2009/02,3008.0,大立光,,,,370608.0,999303.0,138165.0,861138.0,0.0,0.0,,861138.0,861138.0,0.0,6.48,,2972516.0,1645041.0,1327475.0,956867.0,42436.0,,,,,,,,,,,0.0,0.0
2009/02,3010.0,華立,,,,700090.0,392069.0,56148.0,335921.0,0.0,0.0,,335921.0,324325.0,11596.0,1.43,,8263923.0,7277073.0,986850.0,286760.0,105309.0,,,,,,,,,,,0.0,0.0
2009/02,3011.0,今皓,,,,90459.0,-40247.0,-17203.0,-23044.0,0.0,0.0,,-23044.0,-23044.0,0.0,-0.2,,649530.0,610664.0,38866.0,-51593.0,11346.0,,,,,,,,,,,0.0,0.0
2009/02,3013.0,晟銘電子,,,,237608.0,-17150.0,3650.0,-20800.0,0.0,0.0,,-20800.0,-20800.0,0.0,-0.11,,1797537.0,1588939.0,208598.0,-29010.0,11860.0,,,,,,,,,,,0.0,0.0
2009/02,3014.0,聯陽,,,,539438.0,282642.0,28277.0,254365.0,0.0,0.0,,254365.0,254365.0,0.0,1.26,,1829278.0,1080934.0,748344.0,208906.0,73736.0,,,,,,,,,,,0.0,0.0
2009/02,3015.0,全漢,,,,789066.0,428938.0,107349.0,321589.0,0.0,0.0,,321589.0,303806.0,17783.0,1.39,,6980362.0,5845478.0,1134884.0,345818.0,83120.0,,,,,,,,,,,0.0,0.0
2009/02,3016.0,嘉晶,,,,47694.0,-42786.0,1.0,-42787.0,0.0,0.0,,-42787.0,-42787.0,0.0,-0.51,,205213.0,229191.0,-23978.0,-71672.0,28886.0,,,,,,,,,,,0.0,0.0
2009/02,3017.0,奇鋐科技,,,,780881.0,410754.0,86346.0,324408.0,0.0,0.0,,324408.0,324408.0,0.0,1.29,,6816277.0,5657321.0,1158956.0,378075.0,32679.0,,,,,,,,,,,0.0,0.0
2009/02,3018.0,同開科技,,,,27155.0,21341.0,10086.0,11255.0,0.0,0.0,,11255.0,11255.0,0.0,0.22,,187886.0,149130.0,38756.0,11601.0,9740.0,,,,,,,,,,,0.0,0.0
2009/02,3019.0,亞洲光學,,,,868948.0,-358271.0,13503.0,-371774.0,0.0,0.0,,-371774.0,-401103.0,29329.0,-1.58,,8156383.0,7646247.0,510136.0,-358812.0,541.0,,,,,,,,,,,0.0,0.0
2009/02,3021.0,鴻名企業,,,,102206.0,-39712.0,3543.0,-43255.0,0.0,0.0,,-43255.0,-53786.0,10531.0,-0.52,,387407.0,320661.0,66746.0,-35460.0,-4252.0,,,,,,,,,,,0.0,0.0
2009/02,3022.0,威強電,,,,469342.0,140542.0,33043.0,107499.0,0.0,0.0,,107499.0,109502.0,-2003.0,0.58,,1634540.0,1072996.0,561544.0,92225.0,48317.0,,,,,,,,,,,0.0,0.0
2009/02,3023.0,信邦電子,,,,431989.0,176293.0,15257.0,161036.0,0.0,0.0,,161036.0,175373.0,-14337.0,0.98,,2513526.0,2013771.0,499755.0,67766.0,108527.0,,,,,,,,,,,0.0,0.0
2009/02,3024.0,憶聲電子,,,,476904.0,-279090.0,-85155.0,-193935.0,0.0,0.0,,-193935.0,-263315.0,69380.0,-0.82,,3094488.0,2853411.0,241077.0,-235827.0,-43263.0,,,,,,,,,,,0.0,0.0
2009/02,3025.0,星通,,,,123622.0,30407.0,1105.0,29302.0,0.0,0.0,,29302.0,30185.0,-883.0,0.39,,349643.0,204555.0,145088.0,21466.0,8941.0,,,,,,,,,,,0.0,0.0
2009/02,3026.0,禾伸堂,,,,489385.0,574162.0,125617.0,448545.0,0.0,0.0,,448545.0,433887.0,14658.0,1.51,,6154804.0,5162170.0,992634.0,503249.0,70913.0,,,,,,,,,,,0.0,0.0
2009/02,3027.0,盛達電業,,,,177711.0,28564.0,-2327.0,30891.0,0.0,0.0,,30891.0,30376.0,515.0,0.32,,744892.0,573325.0,171567.0,-6144.0,34708.0,,,,,,,,,,,0.0,0.0
2009/02,3028.0,增你強,,,,415456.0,219124.0,68402.0,150722.0,0.0,0.0,,150722.0,150722.0,0.0,0.73,,9409682.0,8765057.0,644625.0,229169.0,-10045.0,,,,,,,,,,,0.0,0.0
2009/02,3030.0,德律科技,,,,304772.0,25918.0,4446.0,21472.0,0.0,0.0,,21472.0,21472.0,0.0,0.12,,627439.0,305487.0,321952.0,17180.0,8738.0,,,,,,,,,,,0.0,0.0
2009/02,3031.0,佰鴻工業,,,,148812.0,-74847.0,-10550.0,-64297.0,0.0,0.0,,-64297.0,-64564.0,267.0,-0.33,,1690289.0,1537142.0,153147.0,4335.0,-79182.0,,,,,,,,,,,0.0,0.0
2009/02,3032.0,偉訓科技,,,,216609.0,57714.0,24425.0,33289.0,0.0,0.0,,33289.0,29948.0,3341.0,0.3,,996474.0,721650.0,274824.0,58215.0,-501.0,,,,,,,,,,,0.0,0.0
2009/02,3033.0,威健,,,,545249.0,267045.0,45434.0,221611.0,0.0,0.0,,221611.0,221611.0,0.0,0.94,,10823410.0,10014163.0,809247.0,263998.0,3047.0,,,,,,,,,,,0.0,0.0
2009/02,3034.0,聯詠,,,,2094938.0,1870094.0,60303.0,1809791.0,0.0,0.0,,1809791.0,1809791.0,0.0,3.09,,11170779.0,7688520.0,3482259.0,1387321.0,482773.0,,,,,,,,,,,0.0,0.0
2009/02,3035.0,智原,,,,927840.0,327091.0,8096.0,318995.0,0.0,0.0,,318995.0,325526.0,-6531.0,0.9,,2451141.0,1305635.0,1145506.0,217666.0,109425.0,,,,,,,,,,,0.0,0.0
2009/02,3036.0,文曄科技,,,,743198.0,293124.0,104244.0,188880.0,0.0,0.0,,188880.0,189648.0,-768.0,0.85,,20384118.0,19363844.0,1020274.0,277076.0,16048.0,,,,,,,,,,,0.0,0.0
2009/02,3037.0,欣興電子,,,,1282840.0,1024715.0,-5097.0,1029812.0,0.0,0.0,,1029812.0,1031103.0,-1291.0,0.95,,17925250.0,15637584.0,2287666.0,1004826.0,19889.0,,,,,,,,,,,0.0,0.0
2009/02,3038.0,全台,,,,184654.0,-191905.0,9219.0,-201124.0,0.0,0.0,,-201124.0,-199311.0,-1813.0,-1.06,,1291358.0,1287018.0,4340.0,-180314.0,-11591.0,,,,,,,,,,,0.0,0.0
2009/02,3040.0,遠見,,,,145499.0,17759.0,-883.0,18642.0,0.0,0.0,,18642.0,18577.0,65.0,0.16,,368106.0,216776.0,151330.0,5831.0,11928.0,,,,,,,,,,,0.0,0.0
2009/02,3041.0,揚智,,,,532103.0,392909.0,17390.0,375519.0,0.0,0.0,,375519.0,375519.0,0.0,1.24,,1936441.0,917202.0,1019239.0,487136.0,-94227.0,,,,,,,,,,,0.0,0.0
2009/02,3042.0,晶技,,,,385879.0,287302.0,48332.0,238970.0,0.0,0.0,,238970.0,238970.0,0.0,0.89,,3217935.0,2522450.0,695485.0,309606.0,-22304.0,,,,,,,,,,,0.0,0.0
2009/02,3043.0,科風,,,,250789.0,-79717.0,25731.0,-105448.0,0.0,0.0,,-105448.0,-72059.0,-33389.0,-0.58,,1272608.0,1097664.0,174944.0,-75845.0,-3872.0,,,,,,,,,,,0.0,0.0
2009/02,3044.0,健鼎科技,,,,1214796.0,1014854.0,183103.0,831751.0,0.0,0.0,,831751.0,842219.0,-10468.0,1.8,,14174820.0,11889953.0,2284867.0,1070071.0,-55217.0,,,,,,,,,,,0.0,0.0
2009/02,3045.0,台灣大,,,,7379155.0,9152328.0,2291339.0,6860989.0,0.0,0.0,,6860989.0,6860034.0,955.0,2.31,,34231827.0,16792688.0,17439139.0,10059984.0,-907656.0,,,,,,,,,,,0.0,0.0
2009/02,3046.0,建碁,,,,322431.0,17742.0,2151.0,15591.0,0.0,0.0,,15591.0,15591.0,0.0,0.1,,1043879.0,758286.0,285593.0,-36838.0,54580.0,,,,,,,,,,,0.0,0.0
