年季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,營業費用,營業利益（損失）,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,其他綜合損益（淨額）,會計原則變動累積影響數,本期綜合損益總額,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,營業外收入及支出,利息淨收益,利息以外淨收益,呆帳費用,會計原則變動之累積影響數,稀釋每股盈餘,收入,費用,列計非常損益及會計原則變動累積影響數前損益,營業支出,換算匯率,換算匯率參考依據
2006/02,2349.0,錸德科技,16479040.0,16226792.0,252248.0,1993926.0,-1741678.0,-2108083.0,132811.0,-2240894.0,-39784.0,16742.0,-355528.0,-2619464.0,-2097409.0,0.0,-522055.0,-0.98,-366405.0,,,,,,,,,,,
2006/02,2351.0,順德,2866961.0,2232469.0,634492.0,226973.0,409019.0,299104.0,70835.0,228269.0,0.0,0.0,-1422.0,226847.0,205434.0,0.0,21413.0,1.33,-109915.0,,,,,,,,,,,
2006/02,2352.0,佳世達,124108413.0,114203506.0,9904907.0,26888996.0,-16984089.0,-7032180.0,410388.0,-7442568.0,0.0,0.0,0.0,-7442568.0,-7508591.0,0.0,66023.0,-2.93,9951909.0,,,,,,,,,,,
2006/02,2353.0,宏碁,155851437.0,139188116.0,16663321.0,13223091.0,3440230.0,8881680.0,1730972.0,7150708.0,0.0,0.0,0.0,7150708.0,7102529.0,0.0,48179.0,3.09,5441450.0,,,,,,,,,,,
2006/02,2354.0,鴻準,27077317.0,22880616.0,4196701.0,1234265.0,2962436.0,3063601.0,414642.0,2648959.0,0.0,0.0,0.0,2648959.0,2648959.0,0.0,0.0,4.05,101165.0,,,,,,,,,,,
2006/02,2355.0,敬鵬,4870270.0,4240647.0,629623.0,346567.0,283056.0,452728.0,57153.0,395575.0,0.0,0.0,14263.0,409838.0,409838.0,0.0,0.0,1.2,169672.0,,,,,,,,,,,
2006/02,2356.0,英業達,115254298.0,108068146.0,7186152.0,5573631.0,1612521.0,2501545.0,85215.0,2416330.0,0.0,0.0,12045.0,2428375.0,2351449.0,0.0,76926.0,1.02,889024.0,,,,,,,,,,,
2006/02,2357.0,華碩,210717139.0,189767962.0,20949177.0,13357535.0,7591642.0,10442928.0,2278867.0,8164061.0,0.0,0.0,30863.0,8194924.0,7117275.0,0.0,1077649.0,2.35,2851286.0,,,,,,,,,,,
2006/02,2358.0,廷鑫,896510.0,862149.0,34361.0,37270.0,-2909.0,12648.0,5622.0,7026.0,0.0,0.0,0.0,7026.0,7026.0,0.0,0.0,0.11,15557.0,,,,,,,,,,,
2006/02,2359.0,所羅門,5458422.0,4827653.0,630769.0,456734.0,174035.0,800114.0,79065.0,721049.0,0.0,0.0,407466.0,1128515.0,1090675.0,0.0,37840.0,2.9,626079.0,,,,,,,,,,,
2006/02,2360.0,致茂電子,3949897.0,2849619.0,1100278.0,573591.0,526687.0,567521.0,92884.0,474637.0,0.0,0.0,6526.0,481163.0,481163.0,0.0,0.0,1.72,40834.0,,,,,,,,,,,
2006/02,2362.0,藍天,4661354.0,4008013.0,653341.0,887499.0,-234158.0,-208061.0,-29875.0,-178186.0,0.0,0.0,198384.0,20198.0,20197.0,0.0,1.0,0.03,26097.0,,,,,,,,,,,
2006/02,2363.0,矽統科技,4746403.0,3525547.0,1220856.0,1279398.0,-53815.0,213111.0,8.0,213103.0,0.0,0.0,1453.0,214556.0,214556.0,0.0,0.0,0.16,266926.0,,,,,,,,,,,
2006/02,2364.0,倫飛電腦,2343502.0,2012549.0,330953.0,446555.0,-115602.0,-135998.0,71167.0,-207165.0,0.0,0.0,0.0,-207165.0,-207164.0,0.0,-1.0,-0.84,-20396.0,,,,,,,,,,,
2006/02,2365.0,昆盈企業,5582883.0,4510047.0,1072836.0,654211.0,418625.0,393570.0,55665.0,337905.0,0.0,0.0,-13267.0,324638.0,324240.0,0.0,398.0,1.4,-25055.0,,,,,,,,,,,
2006/02,2367.0,燿華,6268749.0,4917546.0,1351203.0,713022.0,638181.0,516918.0,72293.0,444625.0,0.0,0.0,2079.0,446704.0,194127.0,0.0,252577.0,0.54,-121263.0,,,,,,,,,,,
2006/02,2368.0,金像電,6952342.0,5510946.0,1441396.0,658175.0,783221.0,748950.0,73523.0,675427.0,0.0,0.0,2773.0,678200.0,678200.0,0.0,0.0,1.35,-34271.0,,,,,,,,,,,
2006/02,2369.0,菱生,2496078.0,2218889.0,277189.0,207678.0,69511.0,54821.0,12961.0,41860.0,0.0,0.0,-701.0,41159.0,43965.0,0.0,-2806.0,0.15,-14690.0,,,,,,,,,,,
2006/02,2371.0,大同,95238268.0,91577191.0,3661077.0,7909475.0,-4255804.0,-6313740.0,164660.0,-6478400.0,0.0,0.0,-806330.0,-7284730.0,-2277885.0,0.0,-5006845.0,-1.53,-2057936.0,,,,,,,,,,,
2006/02,2373.0,震旦行,6036353.0,4028605.0,2007748.0,1698664.0,295839.0,593220.0,149354.0,443866.0,0.0,0.0,194.0,444060.0,448939.0,0.0,-4879.0,1.54,297381.0,,,,,,,,,,,
2006/02,2374.0,佳能,13332889.0,12106465.0,1226424.0,679910.0,546514.0,648105.0,85133.0,562972.0,0.0,0.0,0.0,562972.0,501324.0,0.0,61648.0,1.56,101591.0,,,,,,,,,,,
2006/02,2375.0,智寶,1923844.0,1692921.0,230923.0,253228.0,-22305.0,-47799.0,-11851.0,-35948.0,0.0,1252.0,0.0,-34696.0,-26201.0,0.0,-8495.0,-0.07,-25494.0,,,,,,,,,,,
2006/02,2376.0,技嘉,22592145.0,20179516.0,2412629.0,2372319.0,40310.0,11772.0,-31562.0,43334.0,0.0,0.0,55378.0,98712.0,142859.0,0.0,-44147.0,0.21,-28538.0,,,,,,,,,,,
2006/02,2377.0,微星科技,33624797.0,30566274.0,3058523.0,3092320.0,-33797.0,212194.0,1252.0,210942.0,0.0,0.0,0.0,210942.0,210942.0,0.0,0.0,0.24,245991.0,,,,,,,,,,,
2006/02,2379.0,瑞昱,5669488.0,3021287.0,2648201.0,1742178.0,906023.0,1006608.0,-6107.0,1012715.0,0.0,0.0,0.0,1012715.0,1009584.0,0.0,3131.0,1.31,100585.0,,,,,,,,,,,
2006/02,2380.0,虹光精密,2375568.0,1768085.0,607483.0,372683.0,234800.0,270242.0,4459.0,265783.0,0.0,0.0,17.0,265800.0,264390.0,0.0,1410.0,1.17,35442.0,,,,,,,,,,,
2006/02,2382.0,廣達,256861489.0,242683043.0,14178446.0,10199516.0,3979193.0,2171395.0,1413659.0,757736.0,0.0,0.0,77415.0,835151.0,4866112.0,0.0,-4030961.0,1.5,-1807798.0,,,,,,,,,,,
2006/02,2383.0,台光電子,3110450.0,2724966.0,385484.0,200122.0,185362.0,181240.0,16650.0,164590.0,0.0,0.0,0.0,164590.0,121377.0,0.0,43213.0,1645.9,-4122.0,,,,,,,,,,,
2006/02,2385.0,群光電子,16878114.0,14266303.0,2611811.0,1584174.0,1027637.0,660165.0,87426.0,572739.0,0.0,0.0,-6731.0,566008.0,572076.0,0.0,-6068.0,1.44,-367472.0,,,,,,,,,,,
2006/02,2387.0,精元電腦,2280687.0,1691234.0,589453.0,195996.0,393457.0,415602.0,78543.0,337059.0,0.0,0.0,14956.0,352015.0,342015.0,0.0,10000.0,1.14,22145.0,,,,,,,,,,,
2006/02,2388.0,威盛電子,13373401.0,9264429.0,4108972.0,3936449.0,172523.0,1570112.0,76078.0,1494034.0,0.0,0.0,-78904.0,1415130.0,1360933.0,0.0,54197.0,1.06,1397589.0,,,,,,,,,,,
2006/02,2390.0,云辰,756251.0,585924.0,170327.0,165238.0,5089.0,-22860.0,212.0,-23072.0,0.0,0.0,43603.0,20531.0,19776.0,0.0,755.0,0.08,-27949.0,,,,,,,,,,,
2006/02,2392.0,正崴,20152644.0,17230510.0,2922134.0,1794162.0,1127972.0,1277832.0,364463.0,913369.0,0.0,0.0,0.0,913369.0,941995.0,0.0,-28626.0,2.62,149860.0,,,,,,,,,,,
2006/02,2393.0,億光電子,3825696.0,2383876.0,1441820.0,545682.0,896138.0,1026960.0,159860.0,867100.0,0.0,0.0,5483.0,872583.0,868747.0,0.0,3836.0,2.71,130822.0,,,,,,,,,,,
2006/02,2395.0,研華,7131519.0,3942191.0,3189328.0,1632294.0,1557211.0,1704265.0,243135.0,1461130.0,0.0,0.0,0.0,1461130.0,1457354.0,0.0,3776.0,3.25,147054.0,,,,,,,,,,,
2006/02,2397.0,友通資訊,1375718.0,981447.0,394271.0,137053.0,257726.0,287895.0,56753.0,231142.0,0.0,0.0,1226.0,232368.0,232368.0,0.0,0.0,2.24,30169.0,,,,,,,,,,,
2006/02,2399.0,映泰,3636374.0,3201398.0,434976.0,258072.0,176904.0,149277.0,36391.0,112886.0,0.0,0.0,0.0,112886.0,112886.0,0.0,0.0,0.81,-27627.0,,,,,,,,,,,
2006/02,2401.0,凌陽科技,15537674.0,11144575.0,4393099.0,2781691.0,1611481.0,2159273.0,166351.0,1992922.0,0.0,0.0,-32564.0,1960358.0,1843845.0,0.0,116513.0,1.96,547792.0,,,,,,,,,,,
2006/02,2402.0,毅嘉科技,4530808.0,3371321.0,1159487.0,393844.0,765643.0,696510.0,121394.0,575116.0,0.0,0.0,0.0,575116.0,590058.0,0.0,-14942.0,2.03,-69133.0,,,,,,,,,,,
2006/02,2404.0,漢唐,3311820.0,2858502.0,453318.0,186276.0,267042.0,319780.0,79431.0,240349.0,0.0,0.0,8744.0,249093.0,248543.0,0.0,550.0,0.0,52738.0,,,,,,,,,,,
2006/02,2405.0,浩鑫,1171392.0,854120.0,317272.0,311996.0,5276.0,6008.0,-2788.0,8796.0,0.0,0.0,2019.0,10815.0,10791.0,0.0,24.0,0.05,732.0,,,,,,,,,,,
2006/02,2406.0,國碩科技,1098130.0,1137331.0,-39201.0,206249.0,-245450.0,-247712.0,72.0,-247784.0,0.0,0.0,2931.0,-244853.0,-244857.0,0.0,4.0,-0.83,-2262.0,,,,,,,,,,,
2006/02,2408.0,南亞科,32775611.0,24044035.0,8731576.0,4351676.0,4379900.0,6809194.0,1042549.0,5766645.0,0.0,0.0,-876.0,5765769.0,5765865.0,0.0,-96.0,1.51,2429294.0,,,,,,,,,,,
2006/02,2409.0,友達,127148154.0,110881392.0,16266762.0,6952918.0,9313844.0,7575469.0,706497.0,6868972.0,0.0,0.0,-38588.0,6830384.0,6831835.0,0.0,-1451.0,1.12,-1738375.0,,,,,,,,,,,
2006/02,2413.0,環科,1326264.0,1084300.0,241964.0,196772.0,45192.0,43324.0,9766.0,33558.0,0.0,0.0,8204.0,41762.0,43614.0,0.0,-1852.0,0.34,-1868.0,,,,,,,,,,,
2006/02,2414.0,精技電腦,6208008.0,5510064.0,697944.0,521894.0,176050.0,163223.0,34478.0,128745.0,0.0,0.0,0.0,128745.0,128027.0,0.0,718.0,0.86,-12827.0,,,,,,,,,,,
2006/02,2415.0,錩新,619274.0,440544.0,178730.0,183886.0,-5156.0,-11237.0,-5025.0,-6212.0,0.0,0.0,0.0,-6212.0,-4686.0,0.0,-1526.0,-0.06,-6081.0,,,,,,,,,,,
2006/02,2417.0,圓剛,1488109.0,835725.0,652384.0,491704.0,160680.0,184725.0,-16541.0,201266.0,0.0,0.0,347.0,201613.0,204578.0,0.0,-2965.0,1.12,24045.0,,,,,,,,,,,
2006/02,2419.0,仲琦,1325037.0,942845.0,382192.0,340220.0,41972.0,9218.0,5854.0,3364.0,0.0,0.0,230.0,3594.0,10632.0,0.0,-7038.0,0.08,-32754.0,,,,,,,,,,,
2006/02,2420.0,新巨,1683291.0,1170902.0,512389.0,270648.0,241741.0,226170.0,56407.0,169763.0,0.0,0.0,20.0,169783.0,167453.0,0.0,2330.0,1.24,-15571.0,,,,,,,,,,,
2006/02,2421.0,建準電機,3067382.0,2251394.0,815988.0,599595.0,216393.0,179071.0,20618.0,158453.0,0.0,0.0,0.0,158453.0,148412.0,0.0,10041.0,0.73,-37322.0,,,,,,,,,,,
2006/02,2423.0,固緯,717010.0,411165.0,305845.0,208363.0,97482.0,103770.0,20753.0,83017.0,0.0,0.0,0.0,83017.0,90769.0,0.0,-7752.0,0.95,6288.0,,,,,,,,,,,
2006/02,2424.0,隴華電子,525587.0,540254.0,-14667.0,39464.0,-54131.0,-61147.0,616.0,-61763.0,0.0,0.0,0.0,-61763.0,-61763.0,0.0,0.0,-0.57,-7016.0,,,,,,,,,,,
2006/02,2425.0,承啟,1179364.0,1049903.0,129461.0,131211.0,-1750.0,8560.0,0.0,8560.0,0.0,0.0,1358.0,9918.0,9918.0,0.0,0.0,0.08,10310.0,,,,,,,,,,,
2006/02,2426.0,鼎元,1508425.0,1260364.0,248061.0,114283.0,133778.0,183299.0,-10010.0,193309.0,0.0,0.0,73573.0,266882.0,274960.0,0.0,-8078.0,1.15,49521.0,,,,,,,,,,,
2006/02,2427.0,三商電腦,1440772.0,1021794.0,418978.0,403896.0,15082.0,-5358.0,2819.0,-8177.0,0.0,0.0,1913.0,-6264.0,9551.0,0.0,-15815.0,0.04,-20440.0,,,,,,,,,,,
2006/02,2428.0,興勤電子,1229127.0,926223.0,302904.0,150400.0,152504.0,140336.0,36911.0,103425.0,0.0,0.0,-336.0,103089.0,106583.0,0.0,-3494.0,1.08,-12168.0,,,,,,,,,,,
2006/02,2429.0,銘旺科,631070.0,674935.0,-43865.0,63160.0,-107025.0,-165521.0,0.0,-165521.0,0.0,0.0,0.0,-165521.0,-165521.0,0.0,0.0,-3.01,-58496.0,,,,,,,,,,,
2006/02,2430.0,燦坤實業,26903882.0,23224380.0,3679502.0,3244265.0,435237.0,368472.0,89110.0,279362.0,32838.0,0.0,3286.0,315486.0,302164.0,0.0,13322.0,1.25,-66765.0,,,,,,,,,,,
2006/02,2431.0,聯昌電子,1118324.0,1001116.0,117208.0,115893.0,1315.0,18826.0,12689.0,6137.0,0.0,0.0,0.0,6137.0,6137.0,0.0,0.0,0.06,17511.0,,,,,,,,,,,
2006/02,2433.0,互盛電,874677.0,435229.0,439448.0,299576.0,139872.0,136844.0,33267.0,103577.0,0.0,0.0,0.0,103577.0,103577.0,0.0,0.0,0.73,-3028.0,,,,,,,,,,,
2006/02,2434.0,統懋,339044.0,269102.0,69942.0,40610.0,29332.0,19163.0,1584.0,17579.0,0.0,0.0,0.0,17579.0,17579.0,0.0,0.0,0.21,-10169.0,,,,,,,,,,,
2006/02,2436.0,偉詮電,1008809.0,785671.0,223138.0,176582.0,46556.0,42273.0,7710.0,34563.0,0.0,0.0,0.0,34563.0,34228.0,0.0,335.0,0.16,-4283.0,,,,,,,,,,,
2006/02,2437.0,旺詮,554921.0,471871.0,83050.0,89336.0,-6286.0,5987.0,5489.0,498.0,0.0,0.0,0.0,498.0,498.0,0.0,0.0,0.0,12273.0,,,,,,,,,,,
2006/02,2438.0,翔耀實業,6816702.0,5883348.0,933354.0,798167.0,135187.0,34924.0,8638.0,26286.0,0.0,0.0,-20.0,26266.0,1012.0,0.0,25254.0,0.0,-100263.0,,,,,,,,,,,
2006/02,2439.0,美律,2430108.0,1710419.0,719689.0,292206.0,427483.0,418106.0,19259.0,398847.0,0.0,0.0,-6579.0,392268.0,393866.0,0.0,-1598.0,2.74,-9377.0,,,,,,,,,,,
2006/02,2440.0,太空梭,1671932.0,1509635.0,162297.0,162208.0,89.0,-77342.0,-1747.0,-75595.0,0.0,0.0,0.0,-75595.0,-80806.0,0.0,5211.0,-0.24,-77431.0,,,,,,,,,,,
2006/02,2442.0,新美齊,8203741.0,7810874.0,392867.0,315474.0,77393.0,44374.0,19591.0,24783.0,0.0,0.0,416.0,25199.0,6632.0,0.0,18567.0,0.03,-33019.0,,,,,,,,,,,
2006/02,2443.0,新利虹,3195358.0,2901480.0,293878.0,371744.0,-77866.0,-95899.0,9253.0,-105152.0,0.0,0.0,0.0,-105152.0,-103377.0,0.0,-1775.0,-0.23,-18033.0,,,,,,,,,,,
2006/02,2444.0,友旺科技,1329047.0,1140117.0,188930.0,181986.0,6944.0,-8984.0,0.0,-8984.0,0.0,0.0,0.0,-8984.0,-8984.0,0.0,0.0,-0.06,-15928.0,,,,,,,,,,,
2006/02,2448.0,晶電,2961729.0,2116051.0,845678.0,324296.0,521382.0,624227.0,7306.0,616921.0,0.0,0.0,0.0,616921.0,616621.0,0.0,300.0,1.85,102845.0,,,,,,,,,,,
2006/02,2449.0,京元電,6671594.0,4636257.0,2035337.0,484025.0,1551312.0,1533044.0,25407.0,1507637.0,0.0,0.0,0.0,1507637.0,1528300.0,0.0,-20663.0,1.58,-18268.0,,,,,,,,,,,
2006/02,2450.0,神腦,8392330.0,7514887.0,877443.0,698406.0,179037.0,157788.0,45000.0,112788.0,0.0,0.0,0.0,112788.0,112788.0,0.0,0.0,0.52,-21249.0,,,,,,,,,,,
2006/02,2451.0,創見資訊,10329370.0,8945480.0,1383890.0,476475.0,907415.0,1076149.0,133179.0,942970.0,0.0,0.0,2724.0,945694.0,945694.0,0.0,0.0,2.97,168734.0,,,,,,,,,,,
2006/02,2453.0,凌群,725602.0,545614.0,179988.0,279665.0,-99677.0,-65808.0,582.0,-66390.0,0.0,0.0,0.0,-66390.0,-65214.0,0.0,-1176.0,-0.65,33869.0,,,,,,,,,,,
2006/02,2454.0,聯發科,25174190.0,11175121.0,13999069.0,3944254.0,10054815.0,11021149.0,1225814.0,9795335.0,0.0,0.0,9314.0,9804649.0,9392887.0,0.0,411762.0,10.96,966334.0,,,,,,,,,,,
2006/02,2456.0,奇力新,980475.0,713280.0,267195.0,136991.0,130204.0,113755.0,-2946.0,116701.0,0.0,0.0,-5222.0,111479.0,111479.0,0.0,0.0,0.86,-16449.0,,,,,,,,,,,
2006/02,2457.0,飛宏科技,4782458.0,3832348.0,950110.0,711431.0,244817.0,238299.0,14271.0,224028.0,0.0,0.0,0.0,224028.0,224028.0,0.0,0.0,0.7,-6518.0,,,,,,,,,,,
2006/02,2458.0,義隆,2584138.0,1692832.0,891306.0,689306.0,202000.0,181615.0,19418.0,162197.0,0.0,0.0,4322.0,166519.0,177577.0,0.0,-11058.0,0.53,-20385.0,,,,,,,,,,,
2006/02,2459.0,敦吉,5216078.0,4585803.0,630275.0,287637.0,342638.0,476478.0,63678.0,412800.0,0.0,0.0,0.0,412800.0,388230.0,0.0,24570.0,3.1,133840.0,,,,,,,,,,,
2006/02,2460.0,建通精密,1409707.0,1111241.0,298466.0,116665.0,181801.0,170168.0,42521.0,127647.0,0.0,0.0,0.0,127647.0,127647.0,0.0,0.0,1.32,-11633.0,,,,,,,,,,,
2006/02,2461.0,光群雷射,1469905.0,1068479.0,401426.0,269183.0,138211.0,130152.0,-1254.0,131406.0,0.0,0.0,-1094.0,130312.0,123794.0,0.0,6518.0,0.95,-8059.0,,,,,,,,,,,
2006/02,2462.0,良得電,939166.0,805365.0,133801.0,94803.0,38998.0,39696.0,9319.0,30377.0,0.0,0.0,7502.0,37879.0,37879.0,0.0,0.0,0.63,698.0,,,,,,,,,,,
2006/02,2463.0,研揚科技,777650.0,479104.0,298546.0,216366.0,82180.0,70713.0,16908.0,53805.0,0.0,0.0,4229.0,58034.0,58736.0,0.0,-702.0,0.8,-11467.0,,,,,,,,,,,
2006/02,2464.0,盟立,2332313.0,1752513.0,579800.0,233723.0,346077.0,339004.0,64516.0,274488.0,0.0,0.0,284.0,274772.0,274291.0,0.0,481.0,2.14,-7073.0,,,,,,,,,,,
2006/02,2465.0,麗臺科技,3172255.0,2889400.0,282855.0,454037.0,-171182.0,-190798.0,-9883.0,-180915.0,0.0,0.0,0.0,-180915.0,-180915.0,0.0,0.0,-0.91,-19616.0,,,,,,,,,,,
2006/02,2466.0,冠西電,518398.0,401140.0,117258.0,54388.0,62870.0,41088.0,3860.0,37228.0,0.0,0.0,0.0,37228.0,37228.0,0.0,0.0,0.42,-21782.0,,,,,,,,,,,
2006/02,2467.0,志聖工業,1112202.0,676460.0,435742.0,297007.0,138735.0,147772.0,16819.0,130953.0,0.0,0.0,41.0,130994.0,130994.0,0.0,0.0,1.34,9037.0,,,,,,,,,,,
2006/02,2468.0,華經,1107095.0,927015.0,180080.0,131736.0,48344.0,51215.0,16811.0,34404.0,0.0,0.0,0.0,34404.0,42298.0,0.0,-7894.0,0.62,2871.0,,,,,,,,,,,
2006/02,2471.0,資通,273117.0,208367.0,64750.0,83101.0,-18351.0,-11819.0,-1724.0,-10095.0,0.0,0.0,-2038.0,-12133.0,-11002.0,0.0,-1131.0,-0.22,6532.0,,,,,,,,,,,
2006/02,2472.0,立隆電子,1845763.0,1634060.0,211703.0,198935.0,12768.0,-37981.0,526.0,-38507.0,0.0,0.0,202.0,-38305.0,-5934.0,0.0,-32371.0,-0.04,-50749.0,,,,,,,,,,,
2006/02,2474.0,可成科技,6561482.0,3130948.0,3430534.0,414196.0,3016338.0,3082892.0,375604.0,2707288.0,0.0,0.0,4660.0,2711948.0,2711146.0,0.0,802.0,9.3,66554.0,,,,,,,,,,,
2006/02,2475.0,華映,57464950.0,57534411.0,-69461.0,4175478.0,-4244941.0,-6409033.0,20950.0,-6429983.0,0.0,0.0,-806822.0,-7236805.0,-7248489.0,0.0,11684.0,-0.88,-2164092.0,,,,,,,,,,,
2006/02,2476.0,鉅祥,1644933.0,1174917.0,470016.0,169150.0,300866.0,348833.0,77945.0,270888.0,0.0,0.0,135.0,271023.0,234117.0,0.0,36906.0,1.48,47967.0,,,,,,,,,,,
2006/02,2477.0,美隆電,2546226.0,2103971.0,442255.0,357999.0,84256.0,98015.0,-16620.0,114635.0,0.0,0.0,12459.0,127094.0,120508.0,0.0,6586.0,0.49,13759.0,,,,,,,,,,,
2006/02,2478.0,大毅,982940.0,699053.0,283887.0,131404.0,152483.0,161808.0,28868.0,132940.0,0.0,0.0,-753.0,132187.0,132187.0,0.0,0.0,0.92,9325.0,,,,,,,,,,,
2006/02,2480.0,敦陽科技,2385883.0,1844648.0,541235.0,367151.0,174084.0,195210.0,34828.0,160382.0,0.0,0.0,0.0,160382.0,160414.0,0.0,-32.0,0.88,21126.0,,,,,,,,,,,
2006/02,2481.0,強茂,2865387.0,2160941.0,704446.0,398580.0,305866.0,141240.0,20097.0,121143.0,0.0,0.0,0.0,121143.0,98543.0,0.0,22600.0,0.57,-164626.0,,,,,,,,,,,
2006/02,2482.0,連宇,540838.0,371499.0,169339.0,114626.0,54713.0,56106.0,15225.0,40881.0,0.0,0.0,0.0,40881.0,40927.0,0.0,-46.0,0.8,1393.0,,,,,,,,,,,
2006/02,2483.0,百容,990796.0,703196.0,287600.0,171669.0,115931.0,100129.0,23138.0,76991.0,0.0,0.0,0.0,76991.0,76041.0,0.0,950.0,0.65,-15802.0,,,,,,,,,,,
2006/02,2484.0,希華,996965.0,698174.0,298791.0,165118.0,133673.0,113217.0,11009.0,102208.0,0.0,0.0,625.0,102833.0,97862.0,0.0,4971.0,0.89,-20456.0,,,,,,,,,,,
2006/02,2485.0,兆赫電子,2578532.0,1920015.0,658517.0,291204.0,367313.0,354100.0,33881.0,320219.0,0.0,0.0,0.0,320219.0,340320.0,0.0,-20101.0,1.48,-13213.0,,,,,,,,,,,
2006/02,2486.0,一詮精密,1700061.0,1306781.0,393280.0,144650.0,248630.0,257791.0,71931.0,185860.0,0.0,0.0,0.0,185860.0,185860.0,0.0,0.0,1.38,9161.0,,,,,,,,,,,
2006/02,2488.0,漢平,781464.0,593473.0,187991.0,128745.0,59246.0,60684.0,5150.0,55534.0,0.0,0.0,0.0,55534.0,56805.0,0.0,-1271.0,0.54,1438.0,,,,,,,,,,,
2006/02,2489.0,瑞軒,13519068.0,11798887.0,1720181.0,1132738.0,587443.0,502241.0,71689.0,430552.0,0.0,0.0,31777.0,462329.0,478629.0,0.0,-16300.0,1.19,-85202.0,,,,,,,,,,,
2006/02,2491.0,吉祥全,1252665.0,1008722.0,243943.0,239710.0,4233.0,-45730.0,16669.0,-62399.0,0.0,0.0,0.0,-62399.0,-95641.0,0.0,33242.0,-0.35,-49963.0,,,,,,,,,,,
2006/02,2492.0,華新科,6806373.0,5134930.0,1671443.0,879556.0,791887.0,665407.0,37648.0,627759.0,0.0,0.0,2172.0,629931.0,653976.0,0.0,-24045.0,1.18,-126480.0,,,,,,,,,,,
2006/02,2493.0,揚博科技,1304359.0,1011946.0,292413.0,195693.0,96720.0,123435.0,35526.0,87909.0,0.0,0.0,2608.0,90517.0,90517.0,0.0,0.0,0.77,26715.0,,,,,,,,,,,
2006/02,2495.0,普安,1662009.0,652867.0,1009142.0,388513.0,620629.0,373623.0,-29418.0,403041.0,0.0,0.0,10.0,403051.0,403051.0,0.0,0.0,1.94,-247006.0,,,,,,,,,,,
2006/02,2496.0,卓越成功,59393.0,79511.0,-20118.0,20742.0,-40860.0,-45513.0,0.0,-45513.0,0.0,0.0,0.0,-45513.0,-45513.0,0.0,0.0,-1.06,-4653.0,,,,,,,,,,,
2006/02,2497.0,怡利電子,374363.0,262751.0,111612.0,122657.0,-11045.0,-41422.0,-14996.0,-26426.0,0.0,0.0,0.0,-26426.0,-25747.0,0.0,-679.0,-0.27,-30377.0,,,,,,,,,,,
2006/02,2498.0,宏達電,49742196.0,34393166.0,15349030.0,3352362.0,11996668.0,11889762.0,760790.0,11128972.0,0.0,0.0,0.0,11128972.0,11130221.0,0.0,-1249.0,25.5,-106906.0,,,,,,,,,,,
2006/02,2499.0,東貝光電,1265189.0,1025479.0,239710.0,191257.0,48453.0,111371.0,5970.0,105401.0,0.0,0.0,236.0,105637.0,107861.0,0.0,-2224.0,0.6,62918.0,,,,,,,,,,,
2006/02,2501.0,國建,3104451.0,1932069.0,1172382.0,333304.0,839078.0,885142.0,-10835.0,895977.0,0.0,0.0,0.0,895977.0,1100381.0,0.0,-204404.0,0.66,46064.0,,,,,,,,,,,
2006/02,2504.0,國產,6870549.0,5913896.0,956653.0,469275.0,487378.0,504413.0,19569.0,484844.0,0.0,0.0,-1018.0,483826.0,464356.0,0.0,19470.0,0.39,17035.0,,,,,,,,,,,
2006/02,2505.0,國揚實業,105803.0,92864.0,12939.0,105071.0,-92132.0,-93518.0,-157.0,-93361.0,0.0,0.0,0.0,-93361.0,-93361.0,0.0,0.0,-0.29,-1386.0,,,,,,,,,,,
2006/02,2506.0,太設,4411244.0,3729084.0,682160.0,930134.0,-247974.0,596032.0,28744.0,567288.0,0.0,0.0,0.0,567288.0,536927.0,0.0,30361.0,1.0,844006.0,,,,,,,,,,,
2006/02,2509.0,全坤建,294262.0,184867.0,109395.0,47488.0,61907.0,38755.0,6000.0,32755.0,0.0,0.0,2796.0,35551.0,35140.0,0.0,411.0,0.35,-23152.0,,,,,,,,,,,
2006/02,2511.0,太子,3799350.0,3339222.0,460128.0,354653.0,105475.0,110932.0,5434.0,105498.0,0.0,0.0,492.0,105990.0,107073.0,0.0,-1083.0,0.13,5457.0,,,,,,,,,,,
2006/02,2514.0,龍邦國際,28561322.0,,,,,-130659.0,-209050.0,,0.0,0.0,,341694.0,49480.0,,292214.0,0.1,,,,,263303.0,0.1,,,,28691981.0,,
2006/02,2515.0,中工,6587698.0,6314659.0,273039.0,213767.0,59272.0,249769.0,68841.0,180928.0,0.0,0.0,0.0,180928.0,175762.0,0.0,5166.0,0.12,190497.0,,,,,,,,,,,
2006/02,2516.0,新建,3201342.0,3434756.0,-233414.0,85450.0,-318864.0,23849.0,0.0,23849.0,0.0,0.0,0.0,23849.0,19857.0,0.0,3992.0,0.06,342713.0,,,,,,,,,,,
2006/02,2520.0,冠德,2195390.0,1764658.0,430732.0,309277.0,121455.0,83278.0,19855.0,63423.0,0.0,0.0,-744.0,62679.0,78981.0,0.0,-16302.0,0.16,-38177.0,,,,,,,,,,,
