年,季,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
2016,01,6120,達運,17529862,9693554,27223416,10632134,3244156,13876290,7358061,4562733,1105529,531311,-210508,13347126,--,--,0,13347126,0,0,18843000,                 18.62
2016,01,6128,上福全球,1252100,2375918,3628018,1262952,422969,1685921,910887,239237,751951,40022,0,1942097,--,--,--,1942097,0,0,0,                 21.32
2016,01,6131,悠克國際,106219,1031954,1138173,193242,19207,212449,1019265,85016,-639143,460586,--,925724,--,--,--,925724,0,--,0,                  9.08
2016,01,6133,金橋科技,1326087,514712,1840799,214337,2302,216639,1170064,284804,117128,52164,0,1624160,--,--,--,1624160,0,0,0,                 13.88
2016,01,6136,富爾特,1405094,1716164,3121258,94652,21193,115845,1155364,21845,638737,1164784,0,2980730,0,--,24683,3005413,0,0,0,                 25.80
2016,01,6139,亞翔工程,18449101,6305934,24755035,12029935,2799720,14829655,2112879,2751187,2090548,428180,--,7382794,--,--,2542586,9925380,0,0,0,                 39.22
2016,01,6141,柏承科技,1939525,2447219,4386744,2266190,278518,2544708,1330645,291738,162087,85656,-28961,1841165,--,--,871,1842036,0,0,3100000,                 14.17
2016,01,6142,友勁科技,4533368,787121,5320489,1883703,61,1883764,2682357,431695,237295,85378,0,3436725,--,--,0,3436725,0,0,0,                 12.81
2016,01,6145,勁永國際,2209357,4155237,6364594,1015820,480428,1496248,3255333,922196,291362,399455,--,4868346,--,--,0,4868346,0,--,0,                 14.95
2016,01,6152,百一電子,4748233,1604322,6352555,3790456,249623,4040079,1724005,612911,-126863,166047,-82087,2294013,--,--,18463,2312476,0,0,8000000,                 13.95
2016,01,6153,嘉聯益,9370361,5525747,14896108,4904237,1691121,6595358,3231597,1565156,3338170,165827,0,8300750,--,--,0,8300750,0,0,0,                 25.69
2016,01,6155,鈞寶,1385535,819630,2205165,696684,47738,744422,850965,182719,349679,77380,0,1460743,--,--,0,1460743,0,0,0,                 17.17
2016,01,6164,華興電子,1768151,808280,2576431,738229,228996,967225,1183032,18281,339422,42864,--,1583599,--,--,25607,1609206,0,0,0,                 13.39
2016,01,6165,捷泰精密,295520,203205,498725,34355,662,35017,496824,--,-34110,994,--,463708,--,--,--,463708,0,--,0,                  9.33
2016,01,6166,凌華科技,5582050,2493719,8075769,3062627,103163,3165790,2170749,1562621,1179188,-11676,--,4900882,--,--,9097,4909979,0,--,0,                 22.58
2016,01,6168,宏齊科技,2668148,1351012,4019160,820253,622320,1442573,2072018,593921,-19324,41444,-71925,2616134,--,--,-39547,2576587,0,0,4356752,                 12.90
2016,01,6172,互億科技,117451,529074,646525,96382,263286,359668,300000,0,-13143,0,--,--,--,--,--,286857,0,--,0,                  9.56
2016,01,6176,瑞儀光電,39317952,9861166,49179118,23931726,917524,24849250,4650273,4726025,13985057,968513,--,24329868,--,--,--,24329868,0,0,0,                 52.32
2016,01,6177,達麗,10692011,1436458,12128469,5482467,2703074,8185541,1983088,296855,1670468,-7483,--,3942928,--,--,--,3942928,1,0,0,                 19.90
2016,01,6183,關貿,1342869,1220391,2563260,388455,121334,509789,1500000,11,551971,1489,--,2053471,--,--,--,2053471,0,--,0,                 13.69
2016,01,6184,大豐電,3145794,6957450,10103244,2220824,3056539,5277363,1400271,2472533,666924,-887,-436270,4102571,--,--,723310,4825881,0,0,8778066,                 31.26
2016,01,6189,豐藝電子,7152806,506986,7659792,3690653,188902,3879555,1790452,529845,1278688,4763,--,3603748,--,--,176489,3780237,0,--,0,                 20.13
2016,01,6191,精成科技,13952731,9262305,23215036,7345089,4779679,12124768,5315469,3466166,1560123,734382,-29018,11047122,--,--,43146,11090268,0,0,3900000,                 20.94
2016,01,6192,巨路國際,5366214,1167810,6534024,1624330,615012,2239342,1187109,110891,2894576,102106,0,4294682,--,--,0,4294682,0,--,0,                 36.18
2016,01,6196,帆宣科技,10451546,1968604,12420150,7657636,160522,7818158,1650698,620749,2305375,21741,--,4598563,--,--,3429,4601992,0,0,0,                 27.86
2016,01,6197,佳必琪,3903520,871922,4775442,1037826,35802,1073628,1734478,1096075,870567,65436,-64742,3701814,--,--,--,3701814,0,--,2000000,                 21.59
2016,01,6201,亞弘電,2494147,734966,3229113,658202,141890,800092,892000,333190,1185348,18483,--,2429021,--,--,0,2429021,0,0,0,                 27.23
2016,01,6202,盛群,3936370,1224723,5161093,770509,162662,933171,2261682,159281,1759768,27914,--,4208645,0,--,19277,4227922,0,0,0,                 18.61
2016,01,6205,詮欣,1761729,614708,2376437,558167,98289,656456,718391,199364,666406,22290,0,1606451,--,--,113530,1719981,0,0,0,                 22.36
2016,01,6206,飛捷,4760270,1438116,6198386,1038078,51923,1090001,1463683,756228,2542726,11741,--,4774378,--,--,334007,5108385,0,0,0,                 32.62
2016,01,6209,今國光學,2941270,2709292,5650562,1434461,256122,1690583,1625757,790618,1370235,124107,--,3910717,--,--,49262,3959979,0,--,0,                 24.05
2016,01,6213,聯茂,13347926,3944702,17292628,8964181,1285592,10249773,3029572,657320,2815451,540512,0,7042855,--,--,--,7042855,0,--,0,                 23.25
2016,01,6214,精誠資訊,12983493,4997050,17980543,4599598,260384,4859982,2693933,8220012,3141500,27741,-997563,13085623,0,--,34938,13120561,0,0,23291461,                 53.17
2016,01,6215,和椿科技,1262451,778971,2041422,622095,259865,881960,827897,92855,213073,18908,--,1152733,--,--,6729,1159462,0,0,0,                 13.92
2016,01,6216,居易,1622468,166077,1788545,326451,42554,369005,783800,98119,509886,27735,0,1419540,--,--,0,1419540,6250,0,0,                 18.11
2016,01,6224,聚鼎,1733947,930276,2664223,447282,27058,474340,800018,235900,1093446,15497,--,2144861,--,--,45022,2189883,0,0,0,                 26.81
2016,01,6225,天瀚,47134,5387,52521,37285,3218,40503,939227,0,-924256,-2953,--,12018,--,--,--,12018,0,0,0,                  0.13
2016,01,6226,光鼎電子,1311301,964529,2275830,796646,411224,1207870,937814,56258,-19221,23008,-9877,987982,--,--,79978,1067960,0,0,1334000,                 10.69
2016,01,6230,超眾,4757587,1381696,6139283,2163503,275082,2438585,863434,531823,2235735,69706,--,3700698,--,--,--,3700698,0,0,0,                 42.86
2016,01,6235,華孚科技,1356024,1028720,2384744,900111,144007,1044118,1614526,21339,-513601,218362,--,1340626,--,--,--,1340626,0,--,0,                  8.30
2016,01,6239,力成,31140876,39305534,70446410,10947486,16442494,27389980,7791466,1457194,25360024,45261,0,34653945,0,--,8402485,43056430,0,0,0,                 44.48
2016,01,6243,迅杰,867394,32312,899706,80468,4354,84822,752977,216970,-151208,491,-4346,814884,--,--,0,814884,0,0,321000,                 10.87
2016,01,6251,定穎電子,5589233,4033706,9622939,4548264,568994,5117258,2810594,1061873,558588,74626,0,4505681,--,--,0,4505681,0,--,0,                 16.03
2016,01,6257,矽格,5803735,7093692,12897427,2840814,1670540,4511354,3598865,468779,3921780,5116,-49420,7945120,--,--,440953,8386073,0,0,2000000,                 22.20
2016,01,6269,台郡科技,14035600,5991338,20026938,4769336,1152094,5921430,2780477,4713040,8327721,101396,-1817126,14105508,--,--,--,14105508,64800,0,24551000,                 55.64
2016,01,6271,同欣電子,10027967,5467112,15495079,1970168,3184638,5154806,1629071,4926351,3778948,5903,0,10340273,0,--,0,10340273,0,0,0,                 63.47
2016,01,6277,宏正科,3153924,2528989,5682913,1517379,419167,1936546,1194711,336677,2146452,-11038,0,3666802,--,--,79565,3746367,0,0,0,                 30.69
2016,01,6278,台表科,19031882,8285552,27317434,13380702,2072690,15453392,2953984,2569697,5892587,505648,-83953,11837963,--,--,26079,11864042,0,0,3000000,                 40.49
2016,01,6281,全國電,4917933,698362,5616295,2888810,256703,3145513,991729,466046,1013007,0,0,--,0,0,--,2470782,0,0,0,                 24.91
2016,01,6282,康舒,10609802,4903754,15513556,5554989,886793,6441782,5179593,1045461,2533637,34168,--,8792859,--,--,278915,9071774,0,0,0,                 16.98
2016,01,6283,淳安電子,759844,447996,1207840,359096,30344,389440,1423805,5463,-642350,31482,0,818400,--,--,0,818400,0,0,0,                  5.75
2016,01,6285,啟碁科技,21505066,7529788,29034854,14119993,2027056,16147049,3352247,2425986,6995254,114318,--,12887805,--,--,--,12887805,0,0,0,                 38.45
2016,01,6289,華上光電,172235,851402,1023637,545499,82870,628369,2692604,0,-2312955,15619,0,395268,--,--,0,395268,0,0,0,                  1.47
2016,01,6405,悅城科技,992465,1875689,2868154,262023,734255,996278,658000,585449,628427,0,--,1871876,--,--,--,1871876,0,0,0,                 28.45
2016,01,6409,旭隼,5647552,1015818,6663370,2275473,11776,2287249,743377,1384754,2225328,22662,--,4376121,--,--,--,4376121,0,--,0,                 58.87
2016,01,6412,群光電能,12159200,4489009,16648209,9705520,167834,9873354,3700599,1381618,2578218,-548586,-389825,6722024,--,--,52831,6774855,0,0,9739000,                 18.66
2016,01,6414,樺漢科技,5565093,3659251,9224344,3987799,267387,4255186,704959,1689341,1222424,-45761,--,3570963,--,--,1398195,4969158,0,--,0,                 50.65
2016,01,6415,矽力-KY,3917665,4777528,8695193,3871756,9707,3881463,783013,1380164,2510929,139624,--,4813730,--,--,0,4813730,0,--,0,                 61.48
2016,01,6422,君耀-KY,1551516,318806,1870322,398488,113352,511840,366513,377484,578083,36402,--,1358482,--,--,--,1358482,0,0,0,                 37.07
2016,01,6431,光麗-KY,622426,365334,987760,76823,30384,107207,456428,604012,-223282,43395,--,880553,--,--,--,880553,0,--,0,                 19.29
2016,01,6442,光聖,2760205,638579,3398784,940948,137328,1078276,660000,234872,1396590,29046,--,2320508,--,--,--,2320508,0,0,0,                 35.16
2016,01,6443,元晶,1991224,5753983,7745207,1912329,1908503,3820832,3518550,142905,182299,1215,--,3844969,--,--,79406,3924375,0,--,0,                 10.93
2016,01,6449,鈺邦科技,1373433,1008050,2381483,1048937,20575,1069512,731901,156231,466779,28346,-71286,1311971,--,--,--,1311971,0,0,2500000,                 18.56
2016,01,6451,訊芯-KY,6222703,1574685,7797388,1401556,102521,1504077,1054468,2455727,2018132,764984,--,6293311,--,--,--,6293311,0,0,0,                 59.68
2016,01,6452,康友-KY,3593307,2507438,6100745,362213,129508,491721,650000,3620188,1319609,19227,--,5609024,--,--,--,5609024,0,--,0,                 86.29
2016,01,6456,GIS-KY,27407048,15366190,42773238,24845911,6284805,31130716,3094518,2144669,6119884,283451,--,11642522,--,--,--,11642522,0,0,0,                 37.62
2016,01,6464,台數科,2985424,6972179,9957603,1275652,1537276,2812928,1243670,4184671,2080649,-31665,-372001,7105324,--,--,39351,7144675,0,--,2897000,                 58.49
2016,01,6477,安集,686878,2279017,2965895,475482,1223711,1699193,736800,375495,154399,-362,0,1266332,--,--,370,1266702,0,--,0,                 17.19
2016,01,6504,南六,2976380,2240336,5216716,1805732,644202,2449934,726000,453467,1516092,71223,--,2766782,--,--,--,2766782,0,--,0,                 38.11
2016,01,6505,台塑石化,240352502,189521579,429874081,57605943,95836827,153442770,95259597,31470272,128413513,21251662,--,276395044,--,--,36267,276431311,0,--,0,                 29.01
2016,01,6525,捷敏-KY,2079661,950823,3030484,711409,26110,737519,941027,146940,1150130,54868,--,2292965,--,--,--,2292965,0,--,0,                 24.37
2016,01,6531,愛普,2370171,105867,2476038,584921,1916,586837,628603,164943,1108216,-12561,--,1889201,--,--,--,1889201,0,--,0,                 30.05
2016,01,6605,帝寶工業,10597249,16040992,26638241,7594746,7320416,14915162,1658164,2500187,7286584,49930,--,11494865,--,--,228214,11723079,0,--,0,                 69.32
2016,01,6702,復興航空,4421955,19559530,23981485,7428044,10077858,17505902,6336597,666192,-499250,-31723,--,6471816,--,--,3767,6475583,0,0,0,                 10.21
2016,01,8011,台通,1912765,3418058,5330823,712597,1170435,1883032,1018772,1014945,334172,2610,--,2370499,--,--,1077292,3447791,0,--,0,                 23.27
2016,01,8016,矽創電子,5329582,1469348,6798930,2026917,114624,2141541,1191376,668915,2590362,-39473,--,4411180,--,--,246209,4657389,0,--,0,                 37.03
2016,01,8021,尖點,3504193,3206034,6710227,1008139,787440,1795579,1594783,1219550,1753764,114075,--,4682172,--,--,232476,4914648,0,--,0,                 29.36
2016,01,8033,雷虎科技,690502,468729,1159231,142155,48296,190451,1287291,164343,-577719,9787,--,883702,--,--,85078,968780,0,0,0,                  6.86
2016,01,8039,台虹科技,9558638,3086102,12644740,5096333,632597,5728930,2042858,1447952,3353142,46805,-98744,6792013,--,--,123797,6915810,0,--,2318000,                 33.63
2016,01,8046,南電,26170781,19367246,45538027,4637057,4572426,9209483,6461655,21916582,6537469,1412838,--,36328544,--,--,--,36328544,0,0,0,                 56.22
2016,01,8070,長華電材,5999268,4785004,10784272,3353915,889554,4243469,709777,2218200,2308887,167225,0,5404089,--,--,1136714,6540803,0,--,0,                 76.14
2016,01,8072,陞泰,2272924,826814,3099738,298244,1984,300228,1000000,5140,1745401,269,--,2750810,--,--,48700,2799510,0,--,0,                 27.51
2016,01,8081,致新,4380296,1111097,5491393,1421658,44929,1466587,861721,1256430,2020447,-67452,-47131,4024015,--,--,791,4024806,0,--,443433,                 46.94
2016,01,8101,華冠通訊,10837627,3607939,14445566,9828072,744353,10572425,4161776,32443,-243344,-79687,--,3871188,--,--,1953,3873141,0,0,0,                  9.30
2016,01,8103,瀚荃,2548698,1105957,3654655,1100433,170443,1270876,782687,579180,850333,154542,--,2366742,--,--,17037,2383779,0,--,0,                 30.24
2016,01,8105,凌巨,7060729,5950086,13010815,4477015,770767,5247782,4415449,2618982,643849,84753,0,7763033,--,--,--,7763033,0,--,0,                 17.58
2016,01,8110,華東,4282812,10860904,15143716,2710939,4719485,7430424,4829630,148138,2600462,186357,-51295,7713292,--,--,--,7713292,0,0,5193000,                 16.14
2016,01,8112,至上電子,17999880,2021607,20021487,10963815,3648210,14612025,2714035,1497148,673648,94824,0,4979655,--,--,429807,5409462,0,--,0,                 18.35
2016,01,8114,振樺電子,2071674,1571187,3642861,812012,883436,1695448,676322,55687,1181770,-5616,--,1908163,--,--,39250,1947413,0,--,0,                 28.21
2016,01,8131,福懋科技,7723609,3564097,11287706,1076249,64847,1141096,4422222,2411111,3184578,128699,--,--,--,--,--,10146610,0,0,0,                 22.94
2016,01,8150,南茂科技,17149748,15254298,32404046,6285760,7099916,13385676,8957836,3746361,7121792,-312012,-495607,19018370,--,--,0,19018370,0,22501,14546000,                 21.58
2016,01,8163,達方電子,9455284,6234909,15690193,5391472,1161792,6553264,2979020,4351038,1504282,265686,--,9100026,--,--,36903,9136929,0,0,0,                 30.55
2016,01,8201,無敵,1068149,542306,1610455,170355,95202,265557,890947,390839,9050,54062,--,1344898,--,--,0,1344898,0,0,0,                 15.10
2016,01,8210,勤誠興業,2972180,1647095,4619275,1558147,244923,1803070,1201260,56749,1519119,51617,-12540,2816205,--,--,--,2816205,0,--,400000,                 23.52
2016,01,8213,志超,16883268,11196242,28079510,12912198,1586088,14498286,2712429,2392439,5075392,541121,0,10721381,--,--,2859843,13581224,0,0,0,                 39.53
2016,01,8215,明基材料,6048260,5088392,11136652,4728207,1920307,6648514,3206745,11,1074954,206428,--,4488138,--,--,--,4488138,0,0,0,                 14.00
2016,01,8222,寶一科技,805667,707843,1513510,379180,212435,591615,683735,52150,186010,0,--,--,--,--,--,921895,0,0,0,                 13.48
2016,01,8249,菱光科技,2711567,1684251,4395818,774076,64201,838277,1270550,677467,1131013,478511,--,3557541,--,--,--,3557541,0,0,0,                 28.00
2016,01,8261,富鼎,1183320,444156,1627476,290754,149,290903,815808,329006,234591,-42832,--,1336573,--,--,--,1336573,0,0,0,                 16.38
2016,01,8271,宇瞻科技,2969105,967913,3937018,949442,23794,973236,1515937,489991,1021883,-64029,--,2963782,--,--,--,2963782,0,0,0,                 19.55
2016,01,8341,日友,1257014,1972092,3229106,600169,231321,831490,1115000,452500,812136,17980,--,2397616,--,--,--,2397616,0,0,0,                 21.50
2016,01,8374,羅昇,2696561,795956,3492517,1990942,161838,2152780,876085,58467,342850,62711,--,1340113,--,--,-376,1339737,0,0,0,                 15.30
2016,01,8404,百和興業-KY,4573730,2360252,6933982,1705706,432674,2138380,2233177,456751,1667222,96974,--,4454124,--,--,341478,4795602,0,--,0,                 19.95
2016,01,8411,福貞-KY,4074920,5101755,9176675,1575198,1623298,3198496,1516216,2369651,1892567,199745,--,5978179,--,--,0,5978179,0,0,0,                 39.43
2016,01,8422,可寧衛,3463131,2756069,6219200,731910,148031,879941,1088880,1701775,2546697,756,--,5338108,--,--,1151,5339259,0,--,0,                 49.02
2016,01,8427,基勝-KY,5177006,1959828,7136834,2145860,217031,2362891,1042610,2197309,1124427,409597,--,4773943,--,--,--,4773943,0,--,0,                 45.79
2016,01,8429,金麗-KY,6817730,965335,7783065,1248966,522217,1771183,1288316,1198707,3211154,310176,--,6008353,--,--,3529,6011882,0,0,0,                 46.64
2016,01,8443,阿瘦,2185539,460727,2646266,856613,66410,923023,668000,372702,675936,6605,--,1723243,--,--,--,1723243,0,0,0,                 25.80
2016,01,8454,富邦媒,5955026,3793979,9749005,3501926,262569,3764495,1420585,3354858,1757980,-159884,-397175,5976364,--,--,8146,5984510,0,--,2000000,                 42.67
2016,01,8463,潤泰精材,1348396,3285831,4634227,980055,1268293,2248348,1500000,656157,256876,-27154,--,2385879,--,--,--,2385879,0,0,0,                 15.91
2016,01,8464,億豐,9380686,6456871,15837557,3146503,1250502,4397005,2930202,4572530,3300536,523009,--,11326277,--,--,114275,11440552,0,--,0,                 38.65
2016,01,8467,波力-KY,1399028,1035696,2434724,658641,90947,749588,523600,861522,388579,694,-89259,1685136,--,--,--,1685136,0,--,1326000,                 33.02
2016,01,8926,台汽電,1509010,13578649,15087659,906991,2491916,3398907,5890486,499694,5218456,80116,--,11688752,--,--,--,11688752,0,--,0,                 19.84
2016,01,8940,新天地,283808,1212215,1496023,430170,187237,617407,674910,127463,49039,18190,--,869602,--,--,9014,878616,0,--,0,                 12.88
2016,01,8996,高力,2003736,1297060,3300796,827251,548582,1375833,893841,663133,332211,35778,--,1924963,--,--,--,1924963,0,--,0,                 21.54
2016,01,9802,鈺齊-KY,3589048,4898844,8487892,2567961,379948,2947909,1328911,2796589,1277366,96008,--,5498874,--,--,41109,5539983,0,0,0,                 41.38
2016,01,9902,台火,819942,456493,1276435,14435,83617,98052,980496,50953,124418,21333,-2584,1174616,--,--,3767,1178383,0,0,35280,                 11.98
2016,01,9904,寶成工業,148914237,140237317,289151554,83308410,48521523,131829933,29467872,4615879,50082866,-10023573,--,74143044,--,--,83178577,157321621,0,--,0,                 25.16
2016,01,9905,大華金,5250740,4380901,9631641,1798294,614579,2412873,3050000,24431,3459676,684661,0,7218768,--,--,0,7218768,0,0,0,                 23.67
2016,01,9906,欣巴巴,3518813,41880,3560693,2636298,169851,2806149,700000,18170,36374,0,--,754544,--,--,--,754544,0,--,0,                 10.78
2016,01,9907,統一實業,9155951,34415053,43571004,9970373,13637090,23607463,15791453,228178,2992882,-63488,--,18949025,--,--,1014516,19963541,0,0,0,                 12.00
2016,01,9908,大台北,4834055,9803454,14637509,1615300,2290935,3906235,5163580,57183,3380799,1217863,-17944,9801481,--,--,929793,10731274,0,0,15493101,                 19.57
2016,01,9910,豐泰企業,13990091,15598507,29588598,8732988,5533492,14266480,5963751,65966,7357966,371666,--,13759349,--,--,1562769,15322118,0,0,0,                 23.07
2016,01,9911,台灣櫻花,3181557,2972304,6153861,1566248,163598,1729846,2764015,49120,1643731,-5820,-27031,4424015,--,--,--,4424015,0,0,2891165,                 16.17
2016,01,9912,偉聯,465291,396783,862074,297404,945,298349,535126,23507,67631,-62539,--,563725,--,--,--,563725,0,0,0,                 10.53
2016,01,9914,美利達,9681166,12271428,21952594,5509038,2718658,8227696,2989838,416505,9605817,175924,0,13188084,--,--,536814,13724898,0,0,0,                 44.11
2016,01,9917,中保,7334842,14228434,21563276,7131936,2906114,10038050,4511971,783811,6182252,-68239,-288389,11121406,--,--,403820,11525226,0,0,10273805,                 25.22
2016,01,9918,欣天然,2671885,1554388,4226273,781023,528546,1309569,1805375,53426,1104588,143,-46828,2916704,--,--,0,2916704,0,0,2527863,                 16.39
2016,01,9919,康那香,2795128,3639711,6434839,1321351,1857351,3178702,1971268,196137,684430,158428,-18942,2991321,--,--,264816,3256137,0,0,1754000,                 15.31
2016,01,9921,巨大機械,36670145,10481509,47151654,23691342,2137741,25829083,3750646,1720831,15751127,47126,--,21269730,--,--,52841,21322571,0,--,0,                 56.71
2016,01,9924,台灣福興,4645334,2730037,7375371,1668119,326828,1994947,1884521,567114,2443800,359421,--,5254856,--,--,125568,5380424,0,0,0,                 27.88
2016,01,9925,新光保全,7915482,6747170,14662652,4334422,769248,5103670,3836531,146302,4344265,499806,-39521,8787383,--,--,771599,9558982,0,--,3251299,                 23.10
2016,01,9926,新海瓦斯,2151977,2977217,5129194,973247,1386053,2359300,1734339,--,870201,165354,--,2769894,--,--,--,2769894,0,--,0,                 15.97
2016,01,9927,泰銘,5614803,1243226,6858029,1897278,211492,2108770,2091482,975330,1849146,-191965,--,4723993,--,--,25266,4749259,0,--,0,                 22.59
2016,01,9928,中視,540236,3755113,4295349,2890617,749511,3640128,1327246,2065,-685555,11344,0,655100,--,--,121,655221,0,0,0,                  4.94
2016,01,9929,秋雨,1035749,809609,1845358,592914,399089,992003,1688000,67354,-891249,17241,--,881346,--,--,-27991,853355,0,0,0,                  5.22
2016,01,9930,中聯資源,2070806,4885068,6955874,1819980,467695,2287675,2259458,162024,2129061,-1816,0,4548727,0,--,119472,4668199,0,--,0,                 20.13
2016,01,9931,欣高,958970,2584601,3543571,1146235,678400,1824635,1022505,30101,636829,4457,--,1693892,--,--,25044,1718936,0,0,0,                 16.57
2016,01,9933,中鼎工程,45326991,14829530,60156521,33676615,5857754,39534369,7625146,3326729,6565982,10325,-11835,17516347,--,--,3105805,20622152,0,0,1257634,                 23.01
2016,01,9934,成霖企業,10573669,4643146,15216815,5623818,2340091,7963909,3543042,924777,2470453,211982,--,7150254,--,--,102652,7252906,0,--,0,                 20.18
2016,01,9935,慶豐富,1517168,1946532,3463700,2064063,308566,2372629,1536233,272087,-712474,-7345,0,1088501,--,--,2570,1091071,0,0,0,                  7.09
2016,01,9937,全國,711166,7031698,7742864,3118920,58327,3177247,3090430,18969,1448868,7350,--,--,--,--,--,4565617,0,0,0,                 14.77
2016,01,9938,台灣百和,8910411,7482730,16393141,4459995,2195394,6655389,2979639,728388,3607439,265995,--,7581461,--,--,2156291,9737752,0,--,0,                 25.44
2016,01,9939,宏全,8311886,20663055,28974941,9731168,6015124,15746292,2928789,5127397,4542084,-457521,0,12140749,--,--,1087900,13228649,0,0,0,                 41.45
2016,01,9940,信義房屋,15241769,6910922,22152691,6734609,6211696,12946305,6318398,63896,2314338,379227,--,9075859,--,--,130527,9206386,0,--,0,                 14.36
2016,01,9941,裕融企業,84448545,17758127,102206672,88361422,1888339,90249761,2683961,2259626,4642969,22335,--,9608891,--,--,2348020,11956911,477946,0,0,                 35.80
2016,01,9942,茂順,2297529,1469997,3767526,477328,479975,957303,831613,214743,1747737,14595,--,2808688,--,--,1535,2810223,0,0,0,                 33.77
2016,01,9943,好樂迪,1648156,2916863,4565019,503742,173862,677604,1473176,--,2415640,-1401,--,3887415,--,--,--,3887415,0,--,0,                 26.39
2016,01,9944,新麗企業,2493379,2782073,5275452,1981261,161654,2142915,1091071,230770,1514742,207037,0,3043620,0,--,88917,3132537,0,0,0,                 27.90
2016,01,9945,潤泰創新,28061155,49321916,77383071,16959465,23856870,40816335,13934083,17901506,18356319,-17479794,-105200,32606914,--,--,3959822,36566736,0,0,105200,                 23.40
2016,01,9946,三發地產,9984119,463577,10447696,3983635,1651773,5635408,2642295,506756,1663237,--,--,4812288,--,--,--,4812288,0,0,0,                 18.21
2016,01,9955,佳龍,1652436,2155711,3808147,803250,799100,1602350,1032082,1109441,54165,9854,--,2205542,--,--,255,2205797,0,--,0,                 21.37
2016,01,9958,世紀鋼構,3715018,2433267,6148285,1418290,2190204,3608494,1855581,69707,468891,-10080,0,2384099,--,--,155692,2539791,0,0,0,                 12.85
