年季,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
2015/04,3257,虹冠電,1266910,433497,1700407,171102,5800,176902,600421,562024,361791,-731,--,1523505,--,--,--,1523505,0,0,0,25.37
2015/04,3266,昇陽建設,7967666,2400461,10368127,4069194,397972,4467166,3523143,802339,700563,38340,0,5064385,--,--,836576,5900961,0,--,0,14.37
2015/04,3296,勝德國際,2189102,390957,2580059,727788,28407,756195,1091164,315964,355989,76134,-15387,1823864,--,--,0,1823864,0,0,892000,16.85
2015/04,3305,昇貿科技,4952358,1533868,6486226,1774826,688609,2463435,1214893,1302876,1385502,167628,-71979,3998920,--,--,23871,4022791,0,0,2945000,33.73
2015/04,3308,聯德電子,2116480,609135,2725615,1177708,395767,1573475,999496,253362,-126272,36557,-11003,1152140,--,--,--,1152140,0,--,1380000,11.69
2015/04,3311,閎暉,5467860,1941195,7409055,1399290,1608984,3008274,1893838,535425,2051140,145709,-234654,4391458,--,--,9323,4400781,0,--,10000000,24.48
2015/04,3312,弘憶國際,4249845,79176,4329021,2964949,2336,2967285,1085008,186517,-90163,49408,--,1230770,--,--,130966,1361736,0,0,0,11.34
2015/04,3315,宣昶,4653246,219493,4872739,3025093,146308,3171401,702813,260493,625962,112070,--,1701338,--,--,--,1701338,0,0,0,24.21
2015/04,3321,同泰電子,1671060,1510386,3181446,1082781,409194,1491975,890000,260230,494570,44671,--,1689471,--,--,--,1689471,0,0,0,18.98
2015/04,3338,泰碩電子,1845620,527590,2373210,984196,306650,1290846,696122,115819,235444,44384,-9405,1082364,0,--,--,1082364,0,0,430000,15.65
2015/04,3356,奇偶科技,2047956,295795,2343751,337797,8435,346232,775567,288977,916335,-4568,--,1976311,--,--,21208,1997519,0,0,0,25.48
2015/04,3376,新日興,10960058,6058569,17018627,4974809,354155,5328964,1787253,3517879,6178232,206299,--,11689663,--,--,0,11689663,0,0,0,65.41
2015/04,3380,明泰科技,10768686,3545228,14313914,4783492,1119334,5902826,4429144,2185837,1928293,44599,-176785,8411088,--,--,--,8411088,0,0,8654700,19.37
2015/04,3383,新世紀,2174679,6419769,8594448,1590018,2784892,4374910,3180677,2541160,-1851248,9559,-105113,3775035,--,--,444503,4219538,0,0,10382000,12.27
2015/04,3406,玉晶光,4829936,9574667,14404603,6590259,974743,7565002,997711,5783133,-278387,246750,--,6749207,--,--,90394,6839601,0,0,0,67.65
2015/04,3413,京鼎,3341667,1036616,4378283,2216187,25915,2242102,680000,419993,770796,265392,--,2136181,--,--,--,2136181,0,0,0,31.41
2015/04,3416,融程電訊,1317596,589960,1907556,263040,736,263776,601815,595137,444492,2336,0,1643780,--,--,0,1643780,0,0,0,27.31
2015/04,3419,譁裕實業,1724602,927656,2652258,903371,50404,953775,1207004,374873,42892,73714,0,1698483,--,--,--,1698483,0,0,0,14.07
2015/04,3432,台端,1351082,678509,2029591,416001,121036,537037,665860,376698,391236,58760,--,1492554,--,--,--,1492554,0,--,0,22.42
2015/04,3437,榮創,4470837,1050948,5521785,2065780,3417,2069197,1474960,967862,1178009,2058,-170301,3452588,--,--,--,3452588,0,0,5000000,24.23
2015/04,3443,創意電子,4800051,601757,5401808,1815933,58297,1874230,1340119,29853,2154380,3226,--,3527578,--,--,--,3527578,0,--,0,26.32
2015/04,3450,聯鈞,4282115,2502233,6784348,2209178,335375,2544553,919706,328550,1892046,46675,--,3186977,--,--,1052818,4239795,0,--,0,34.65
2015/04,3454,晶睿,2739777,904150,3643927,889238,62995,952233,772565,518853,1277410,-5043,0,2563785,0,--,127909,2691694,0,0,0,33.19
2015/04,3474,華亞科,41012811,116871496,157884307,12325004,10237028,22562032,65914238,48829611,20578041,385,--,135322275,--,--,--,135322275,16071000,0,0,20.58
2015/04,3481,群創光電,138866987,248575349,387442336,110471463,44706150,155177613,99532372,99643564,30338450,2750337,--,232264723,--,--,0,232264723,0,0,0,23.34
2015/04,3494,誠研科技,1758865,2450920,4209785,844907,558730,1403637,1794506,573554,16589,26035,0,2410684,--,--,395464,2806148,0,0,0,13.43
2015/04,3501,維熹科技,4433857,2777695,7211552,1262161,314517,1576678,1182579,1745758,2553386,164826,--,5646549,--,--,-11675,5634874,0,0,0,47.75
2015/04,3504,揚明光學,3126435,2404800,5531235,1452232,62580,1514812,1140598,1647625,1085425,142750,--,4016398,--,--,25,4016423,0,0,0,35.21
2015/04,3514,昱晶能源,11060786,10168538,21229324,5711454,2176484,7887938,4495168,8947563,-99497,-1848,--,13341386,--,--,--,13341386,0,--,0,29.68
2015/04,3515,華擎,7812156,319077,8131233,2244410,30284,2274694,1150416,2799780,1824545,76539,--,5851280,--,--,5259,5856539,0,0,0,50.86
2015/04,3518,柏騰科技,2083201,1790344,3873545,593703,101791,695494,867072,1655259,568254,117032,-29566,3178051,--,--,--,3178051,0,--,600000,36.91
2015/04,3519,綠能,7455596,13385562,20841158,12491845,1495911,13987756,4142615,3878771,-1490831,-422491,0,6108064,0,--,745338,6853402,0,0,0,14.74
2015/04,3532,台勝科,6993611,15164421,22158032,1695342,333281,2028623,7756966,5739080,6608606,24757,--,20129409,--,--,--,20129409,0,--,0,25.95
2015/04,3533,嘉澤端子,7562615,3294389,10857004,2690672,78251,2768923,934779,2365507,4346089,393561,0,8039936,--,--,48145,8088081,0,0,0,86.01
2015/04,3535,晶彩科,1476896,608078,2084974,708826,442763,1151589,785978,95386,52098,-77,--,933385,--,--,--,933385,0,--,0,11.88
2015/04,3536,誠創科技,672855,581190,1254045,453076,101506,554582,968000,8650,-460019,41031,--,557662,--,--,141801,699463,0,--,0,5.76
2015/04,3545,敦泰,11380987,3808105,15189092,3270131,363050,3633181,2933299,6592641,1483160,546811,--,11555911,--,--,--,11555911,0,--,0,39.4
2015/04,3550,聯穎,3195321,565516,3760837,1000497,453334,1453831,850000,473558,845781,62948,--,2232287,--,--,74719,2307006,0,0,0,26.26
2015/04,3557,嘉威光電,556304,578092,1134396,233080,183803,416883,1094342,91991,-468956,0,--,717377,--,--,136,717513,0,0,0,6.56
2015/04,3559,全智科,1128758,1130001,2258759,247142,12545,259687,1196478,70616,731978,--,--,--,--,--,--,1999072,0,--,0,16.71
2015/04,3561,昇陽科,3128042,9697501,12825543,5138376,7327,5145703,3712994,5648632,-226082,-1456005,0,7679539,--,--,301,7679840,0,0,0,20.68
2015/04,3573,穎台,2690588,4196701,6887289,1840310,208404,2048714,1267555,4676694,-1113138,7464,0,4838575,--,--,--,4838575,0,0,0,38.17
2015/04,3576,新日光,19301990,19799509,39101499,12623827,6121822,18745649,8581617,12211474,-1168674,131877,--,19756294,--,--,599556,20355850,0,0,0,23.02
2015/04,3579,尚志,7788597,14665754,22454351,12900931,1719606,14620537,1155973,1150366,970631,-219073,--,3057897,--,--,4775917,7833814,0,--,0,26.45
2015/04,3583,辛耘,1972676,1669135,3641811,1219912,486667,1706579,811390,520574,587412,15856,0,1935232,--,--,--,1935232,0,--,0,23.85
2015/04,3588,通嘉,1369838,67962,1437800,203324,13901,217225,463808,371810,397069,-12112,0,1220575,--,--,--,1220575,0,0,0,26.32
2015/04,3591,艾笛森,2232093,2770778,5002871,1227547,67913,1295460,1326232,2457102,-138164,127035,-170051,3602154,0,--,105257,3707411,0,0,7000000,28.67
2015/04,3593,力銘,478838,1176324,1655162,712964,69960,782924,1127431,0,-336428,81235,0,872238,--,--,--,872238,0,0,0,7.74
2015/04,3596,智易科技,10631016,2587377,13218393,5002489,108911,5111400,1891438,2656430,3128030,43236,0,7719134,--,--,387859,8106993,0,0,0,40.81
2015/04,3598,奕力,4055109,1026575,5081684,1445037,299077,1744114,719801,949315,1675383,4483,-11412,3337570,--,--,0,3337570,0,0,227000,46.51
2015/04,3605,宏致,4735757,3136940,7872697,2595280,982514,3577794,1239019,484378,2187195,215140,-40853,4084879,--,--,210024,4294903,0,0,972000,33.23
2015/04,3607,谷崧,6151466,5509037,11660503,1990709,2306206,4296915,1251512,2940462,2623027,513297,--,7328298,--,--,35290,7363588,0,--,0,58.56
2015/04,3617,碩天科技,4612784,642831,5255615,1451917,25453,1477370,808625,1396016,1576985,9060,--,3790686,--,--,-12441,3778245,57000,0,0,46.88
2015/04,3622,洋華,2809604,2297356,5106960,845325,42298,887623,1513276,4464575,-1986775,216409,--,4207485,--,--,11852,4219337,0,0,0,27.8
2015/04,3645,達邁,1175159,2257698,3432857,611083,811802,1422885,1173882,389054,409194,449,--,1972579,--,--,37393,2009972,0,0,0,16.8
2015/04,3653,健策,3152935,1947721,5100656,665894,85238,751132,1063242,2268961,1028930,41784,-53393,4349524,--,--,--,4349524,0,0,1250000,41.39
2015/04,3661,F- 世芯,2581575,1333436,3915011,1087814,--,1087814,615678,1392250,662507,156762,0,2827197,0,--,0,2827197,0,0,0,45.92
2015/04,3665,F-貿聯,5217194,1867618,7084812,2243442,455341,2698783,918191,1165845,2199647,102346,--,4386029,--,--,--,4386029,0,0,0,47.77
2015/04,3669,圓展,1190957,1502005,2692962,292790,24805,317595,982370,779930,694605,19001,-100539,2375367,--,--,--,2375367,0,--,5455000,25.6
2015/04,3673,F-TPK,61033689,54194035,115227724,68417205,15283941,83701146,3516318,21483184,2790827,3746515,-433358,31103486,--,--,423092,31526578,0,0,4855000,89.69
2015/04,3679,新至陞,5734224,1743988,7478212,1373136,1296580,2669716,802653,1396350,2394488,271639,-56634,4808496,--,--,0,4808496,0,0,962000,60.63
2015/04,3682,亞太電信,16748499,28782036,45530535,4913354,448298,5361652,43006270,6630344,-9536314,--,-46220,40054080,--,--,114803,40168883,0,0,2394831,9.32
2015/04,3686,達能,1246962,3589580,4836542,367507,62705,430212,3496268,1513900,-603838,0,--,--,--,--,--,4406330,0,0,0,12.6
2015/04,3694,海華科技,2532185,981176,3513361,1942830,15,1942845,1298388,927689,-718843,63282,0,1570516,--,--,0,1570516,0,0,0,12.1
2015/04,3698,隆達,13595673,8798165,22393838,5378741,3013614,8392355,6026135,6973068,1144394,191791,-333905,14001483,--,--,0,14001483,40000,0,19970000,24.03
2015/04,3701,大眾投控,6777458,4231337,11008795,7729089,93498,7822587,3206891,151669,-1975014,97527,-3232,1477841,--,--,1708367,3186208,0,0,338048,4.61
2015/04,3702,大聯大,165487412,13564453,179051865,111585855,19148252,130734107,16557092,15187178,13473616,2553776,-1242,47770420,--,--,547338,48317758,0,0,39481,28.85
2015/04,3703,欣陸投控,35681385,21911135,57592520,24756400,11180951,35937351,8532160,6852400,5092681,546978,0,21024219,--,--,630950,21655169,0,0,0,24.64
2015/04,3704,合勤控,13726710,2963733,16690443,7752311,182677,7934988,4611773,3805480,511076,10381,-220033,8718677,--,--,36778,8755455,0,0,17479262,19.65
2015/04,3705,永信,4787823,4477143,9264966,2233634,871718,3105352,2664230,2175517,1244273,-143427,-1439,5939154,--,--,220460,6159614,0,0,58060,22.3
2015/04,3706,神達,21840171,23322519,45162690,10954621,653660,11608281,7778113,22352475,2017858,1928412,-522449,33554409,--,--,0,33554409,0,0,19809228,44.27
2015/04,4104,佳醫,10925382,4689780,15615162,6409697,1027448,7437145,1217806,2662188,2452444,80720,0,6413158,0,--,1764859,8178017,0,--,0,53.24
2015/04,4106,雃博,1275623,1225181,2500804,826220,3832,830052,833855,123321,700208,12328,0,1669712,0,--,1040,1670752,0,0,0,20.02
2015/04,4108,懷特,1339661,1000165,2339826,42803,393,43196,1636164,634907,-203018,-5798,--,2062255,--,--,234375,2296630,0,0,0,12.6
2015/04,4119,旭富製藥,1536234,1920851,3457085,672907,22109,695016,762177,1186316,825442,-11866,--,2762069,--,--,--,2762069,0,0,0,36.24
2015/04,4133,亞諾法,961745,287234,1248979,82138,214,82352,580469,502389,82813,956,0,1166627,--,--,--,1166627,0,0,0,20.1
2015/04,4137,F-麗豐,4735959,1238894,5974853,1167968,860156,2028124,794924,1456484,1598085,97236,--,3946729,--,--,--,3946729,0,0,0,49.65
2015/04,4141,F - 龍燈,9927116,7540138,17467254,8415092,2822076,11237168,1519120,3049902,1877633,-216569,0,6230086,0,--,0,6230086,0,0,0,41.01
2015/04,4142,國光生技,1545175,3889362,5434537,428406,1321219,1749625,2376132,1828265,-762290,82948,-88712,3436343,--,--,248569,3684912,0,0,3695000,14.69
2015/04,4144,F-康聯,1904053,2447760,4351813,826700,183658,1010358,780650,1128589,696403,331192,-66332,2870502,0,--,470953,3341455,0,0,1000000,37.25
2015/04,4164,承業醫,2838473,7068696,9907169,751499,3589481,4340980,1397028,2882624,974739,-93145,--,5161246,--,--,404943,5566189,0,0,0,36.94
2015/04,4190,F-佐登,1856045,1501154,3357199,1739643,80472,1820115,584697,442938,453792,55657,--,1537084,0,--,--,1537084,0,0,0,26.29
2015/04,4306,炎洲,16708845,19561702,36270547,16035255,8596711,24631966,4512842,1859638,1143653,143226,0,7659359,--,--,3979222,11638581,0,0,0,16.97
2015/04,4414,如興,1964902,934337,2899239,828225,928576,1756801,1367675,284384,-461301,40424,-90815,1140367,--,--,2071,1142438,0,--,6000000,8.72
2015/04,4426,利勤實業,1105799,1967113,3072912,579494,493257,1072751,911721,42859,1044808,773,--,2000161,--,--,--,2000161,0,0,0,21.94
2015/04,4526,東台,10333418,4023290,14356708,6262232,1682060,7944292,2560265,1200010,1884843,93129,-28999,5709248,--,--,703168,6412416,0,--,1200000,22.4
2015/04,4532,瑞智精密,13974123,7408373,21382496,9323938,2112031,11435969,4684044,743799,2065449,262312,--,7755604,--,--,2190923,9946527,0,0,0,16.56
2015/04,4536,拓凱,5039509,3119388,8158897,2673045,323581,2996626,908200,1641376,2005106,267318,--,4822000,--,--,340271,5162271,0,--,0,53.09
2015/04,4545,銘鈺,1979841,777805,2757646,1076768,124297,1201065,797874,51084,713984,-6361,--,1556581,--,--,--,1556581,1353000,0,0,22.48
2015/04,4551,智伸科,2515281,2200347,4715628,1997560,84839,2082399,830000,1124255,664944,84943,-70913,2633229,--,--,--,2633229,0,--,1066000,32.14
2015/04,4555,台灣氣立,1727208,1930526,3657734,631257,232344,863601,668800,575750,1498188,51395,--,2794133,--,--,--,2794133,0,--,0,41.78
2015/04,4557,F-永新,1183173,608613,1791786,390117,23510,413627,348750,438115,527825,52928,--,1367618,--,--,10541,1378159,0,0,0,39.21
2015/04,4720,德淵企業,1189953,715558,1905511,632369,164643,797012,810767,21275,222825,25236,--,1080103,--,--,28396,1108499,0,0,0,13.32
2015/04,4722,國精化學,1962845,1232272,3195117,993016,192779,1185795,882469,250901,759875,116077,--,2009322,--,--,--,2009322,0,--,0,22.77
2015/04,4725,信昌化,3098972,8553906,11652878,3359246,4553571,7912817,2919750,690000,192858,-62547,--,--,--,--,--,3740061,0,--,0,12.81
2015/04,4733,上緯企業,6977193,1736273,8713466,4145020,1236727,5381747,876789,890397,1374436,135149,0,3276771,--,--,54948,3331719,0,--,0,37.37
2015/04,4737,華廣,1541770,3025474,4567244,691866,1333498,2025364,634468,1731881,167421,8110,0,2541880,--,--,0,2541880,0,0,0,40.06
2015/04,4746,台耀,2562864,3893348,6456212,1892696,1101310,2994006,874682,1589457,508187,489880,--,3462206,--,--,--,3462206,0,0,0,39.58
2015/04,4755,三福化工,1837366,1670057,3507423,821769,117882,939651,898190,648305,965578,55699,--,2567772,--,--,--,2567772,0,0,0,28.59
2015/04,4763,F-材料,1486210,371994,1858204,466095,10929,477024,464800,462001,322209,132170,--,1381180,0,--,--,1381180,0,--,0,29.72
2015/04,4904,遠傳,34299373,102581798,136881171,21683305,42538970,64222275,32585008,12058158,27388411,-125212,--,71906365,--,--,752531,72658896,0,--,0,22.07
2015/04,4906,正文,9504646,5948193,15452839,6767210,192529,6959739,3029201,4263143,1038367,162389,0,8493100,--,--,--,8493100,0,0,0,28.04
2015/04,4912,F-聯德,2383015,825094,3208109,1184172,235216,1419388,395411,749005,438866,46594,0,1629876,--,--,158845,1788721,0,0,0,41.22
2015/04,4915,致伸,30413161,11318572,41731733,26154964,2660184,28815148,4427051,777368,4660556,565406,--,10430381,--,--,2486204,12916585,706112,0,0,23.6
2015/04,4916,事欣科,1043804,705733,1749537,427373,263549,690922,678990,280425,70217,44921,-15938,1058615,--,--,--,1058615,0,0,904000,15.8
2015/04,4919,新唐科技,3894667,1397181,5291848,1580383,589664,2170047,2075544,63498,921282,61477,--,3121801,--,--,0,3121801,0,0,0,15.04
2015/04,4927,F-泰鼎,4406408,6179820,10586228,5179842,1299326,6479168,1225950,1483703,1588532,-213473,--,4084712,--,--,22348,4107060,0,0,0,33.32
2015/04,4930,燦星網通,9234866,3162810,12397676,4499061,1222237,5721298,1343000,2195299,908168,159034,--,4605501,--,--,2070877,6676378,0,0,0,34.29
2015/04,4934,太極能源,3600102,4391733,7991835,2378287,278089,2656376,3165450,1709032,471942,-10965,0,5335459,0,--,0,5335459,0,0,0,16.86
2015/04,4935,F-茂林,6039294,3198701,9237995,2896935,105263,3002198,1396801,2535223,2271354,362931,-330512,6235797,--,--,--,6235797,0,--,10000000,48.09
2015/04,4938,和碩,390403344,85683319,476086663,267707497,16040641,283748138,26030205,78972374,42655172,2724974,-2590,150380135,0,--,41958390,192338525,0,0,258985,57.78
2015/04,4942,嘉彰,7532151,2735868,10268019,2727157,257733,2984890,1492026,2929484,2488953,394434,-33172,7271725,--,--,11404,7283129,0,--,1366000,49.19
2015/04,4952,凌通科技,2176779,721161,2897940,677744,82329,760073,1088158,237725,798239,13745,--,2137867,--,--,--,2137867,0,--,0,19.65
2015/04,4956,光鋐,1769152,1217423,2986575,778208,180494,958702,1004082,389303,634077,411,--,2027873,--,--,--,2027873,0,--,0,20.2
2015/04,4958,F-臻鼎,56823003,34432412,91255415,39250046,9752836,49002882,8047484,11942690,20093605,2168754,--,42252533,--,--,--,42252533,0,0,0,52.5
2015/04,4960,奇美材料,9896678,7807815,17704493,4629600,141740,4771340,5157285,400487,7045946,107494,--,12711212,--,--,221941,12933153,0,0,0,24.65
2015/04,4968,立積,1024826,98177,1123003,311732,4761,316493,498976,226309,81245,-20,--,--,--,--,--,806510,0,--,0,16.16
2015/04,4976,佳凌,775961,1577854,2353815,354762,616451,971213,1059030,368732,39851,-9984,-75027,--,--,--,--,1382602,0,0,2221000,13.34
2015/04,4977,F-眾達,1508569,220665,1729234,292991,3257,296248,515419,450921,396461,70185,0,1432986,--,--,--,1432986,0,0,0,27.8
2015/04,4984,F-科納,1792690,147497,1940187,155434,37512,192946,453827,755573,421124,116717,0,1747241,--,--,0,1747241,0,0,0,38.5
2015/04,4994,傳奇,1890569,169787,2060356,293813,58237,352050,1106390,436938,191159,-26181,--,1708306,--,--,--,1708306,0,0,0,15.44
2015/04,4999,鑫禾,2524709,1012936,3537645,575199,159805,735004,744172,476353,1531305,87200,-36389,2802641,--,--,--,2802641,0,0,879000,38.11
2015/04,5007,三星科技,3659418,3910070,7569488,1631885,524762,2156647,2949401,478297,1849641,-29069,0,5248270,--,--,164571,5412841,0,0,0,17.79
2015/04,5203,訊連,3839186,2236992,6076178,1029911,495190,1525101,967950,1582662,1985416,15049,0,4551077,--,--,--,4551077,0,0,0,47.02
2015/04,5215,F-科嘉,2142483,742376,2884859,565699,233339,799038,543375,808412,654103,79931,--,2085821,--,--,0,2085821,0,--,0,38.39
2015/04,5225,F-東科,3280555,1614667,4895222,2917318,309355,3226673,610020,744831,287075,67294,-40671,1668549,--,--,0,1668549,0,0,453000,27.56
2015/04,5234,達興,2048005,1172295,3220300,1154280,108408,1262688,933781,41814,983553,-1536,--,1957612,--,--,--,1957612,0,--,0,20.96
2015/04,5243,F-乙盛,6425070,3538245,9963315,3647587,32495,3680082,1735289,2627182,1648650,208585,0,6219706,--,--,63527,6283233,0,--,0,35.84
2015/04,5259,清惠,218286,706632,924918,276513,309938,586451,720336,419293,-807440,6278,--,--,--,--,--,338467,0,0,0,4.7
2015/04,5264,F-鎧勝,28893035,19927861,48820896,15581629,2237693,17819322,3397070,11328062,14295990,1980452,--,31001574,--,--,--,31001574,0,0,0,91.26
2015/04,5269,祥碩科技,1416500,208383,1624883,279123,204,279327,570869,453594,368805,-47712,--,1345556,--,--,--,1345556,0,0,0,23.57
2015/04,5285,界霖,1857913,892161,2750074,443109,698838,1141947,748000,333543,467896,58688,--,1608127,--,--,--,1608127,0,--,0,21.5
2015/04,5288,F-豐祥,2444054,792447,3236501,680635,58845,739480,649322,813038,982046,52615,0,2497021,0,--,0,2497021,0,0,0,38.46
2015/04,5305,敦南科技,8625191,10639413,19264604,6512731,2658110,9170841,3088117,2079853,2130463,983210,0,8281643,--,--,1812120,10093763,0,0,0,26.82
2015/04,5388,中磊電子,18029817,4498166,22527983,15328506,261842,15590348,2413636,1529471,2637393,358567,--,6939067,--,--,-1432,6937635,235789,0,0,28.75
2015/04,5434,崇越科技,7176411,4051864,11228275,4646252,640442,5286694,1626467,1464034,2776716,65295,0,5932512,--,--,9069,5941581,0,0,0,36.47
2015/04,5469,瀚宇博德,35678810,19287426,54966236,22918284,12008826,34927110,4554362,2123965,4809325,844490,-71060,12261082,--,--,7778044,20039126,0,--,5000000,27.22
2015/04,5471,松翰科技,2977690,749832,3727522,517851,96894,614745,1678770,62661,1371144,202,--,3112777,--,--,--,3112777,0,0,0,18.54
2015/04,5484,慧友電子,1068784,352763,1421547,436358,--,436358,1155079,8284,-209011,30837,0,985189,--,--,0,985189,0,--,0,8.53
2015/04,5515,建國工程,8037781,1345659,9383440,2107942,1902430,4010372,3389001,200524,1540322,284789,-44802,5369834,--,--,3234,5373068,0,--,4600000,16.06
2015/04,5519,隆大營建,6737126,696115,7433241,2091562,2426974,4518536,1830635,12567,1068459,3044,0,2914705,--,--,--,2914705,0,0,0,15.93
2015/04,5521,工信,7328025,1562226,8890251,4383934,359583,4743517,3475274,310362,245023,69186,--,4099845,--,--,46889,4146734,0,0,0,11.8
2015/04,5522,遠雄建設,85108603,12701529,97810132,51697074,2513744,54210818,8354332,8933159,25226629,1076329,--,43590449,--,--,8865,43599314,0,0,0,52.18
2015/04,5525,順天建設,6797953,2814454,9612407,4942100,245137,5187237,2530909,210609,1527557,0,-28770,4240305,--,--,184865,4425170,0,0,8604399,17.34
2015/04,5531,鄉林建設,39904215,5811478,45715693,23240369,10391217,33631586,8823100,141,2123118,34644,0,10981003,--,--,1103104,12084107,0,0,0,12.45
2015/04,5533,皇鼎建設,9491302,4629520,14120822,4798941,2202017,7000958,2713356,18595,4388758,-845,--,7119864,--,--,--,7119864,0,--,0,26.24
2015/04,5534,長虹,27719631,630381,28350012,18384121,187288,18571409,2743176,1078203,5917344,0,--,9738723,--,--,39880,9778603,0,0,0,35.5
2015/04,5538,F-東明,3957051,1121971,5079022,1436562,113790,1550352,1680000,917152,666021,228787,--,3491960,--,--,36710,3528670,0,--,0,20.79
2015/04,5607,遠雄港,554832,6493474,7048306,1013573,2202981,3216554,1699791,492000,859370,126680,--,3177841,--,--,653911,3831752,0,0,0,18.7
2015/04,5608,四維航業,2275120,32296017,34571137,6440056,18418590,24858646,4235606,1484700,3156315,241698,--,9118319,--,--,594172,9712491,0,--,0,21.53
2015/04,5706,鳳凰旅遊,1224323,459231,1683554,496787,12900,509687,640396,281358,359567,-33391,-128245,1119685,0,--,54182,1173867,0,0,2979000,18.34
2015/04,5871,F-中租,210995067,56574755,267569822,185123152,42416131,227539283,11392300,9407395,15497081,1590265,0,37887041,--,--,2143498,40030539,0,--,0,33.26
2015/04,5906,F-台南,556641,110971,667612,305515,61298,366813,963233,235648,-958736,60654,--,300799,--,--,--,300799,0,0,0,3.12
2015/04,5907,F-大洋,11263383,14747195,26010578,9207616,6215154,15422770,2010000,5182028,3169946,442145,-228244,10575875,--,--,11933,10587808,0,0,3531000,53.56
2015/04,6108,競國實業,5584070,4383811,9967881,4450840,1975378,6426218,1598993,418929,1196180,327561,0,3541663,--,--,--,3541663,0,0,0,22.15
2015/04,6112,聚碩,4158925,701479,4860404,2903707,7952,2911659,917204,445627,477121,0,--,1839952,--,--,108793,1948745,0,0,0,20.06
2015/04,6115,鎰勝,6786659,1385557,8172216,2722259,193869,2916128,1788876,1215849,2181459,40043,0,5226227,--,--,29861,5256088,0,0,0,29.22
2015/04,6116,彩晶,11123129,28262827,39385956,6711614,34591,6746205,32339339,842099,24306,-565993,--,32639751,--,--,--,32639751,0,0,0,10.09
2015/04,6117,迎廣科技,1576292,1579032,3155324,1411245,49468,1460713,886500,560689,199886,47536,0,1694611,--,--,0,1694611,0,0,0,19.12
2015/04,6120,達運,19259983,10166369,29426352,12271499,3340257,15611756,7358061,4492352,1179590,784593,0,13814596,--,--,--,13814596,0,0,0,18.77
2015/04,6128,上福全球,1238124,2405553,3643677,1337189,447000,1784189,910887,239237,657002,52362,0,1859488,--,--,--,1859488,0,0,0,20.41
2015/04,6133,金橋科技,1331933,531443,1863376,236760,2318,239078,1170064,291791,131647,53456,-22660,1624298,--,--,--,1624298,0,0,1000000,14.0
2015/04,6136,富爾特,1394015,1573767,2967782,97264,24795,122059,1155364,21845,605533,1038449,0,2821191,0,--,24532,2845723,0,0,0,24.42
2015/04,6139,亞翔工程,16730987,6323494,23054481,10847521,2987055,13834576,1882512,2556033,1925734,437401,0,6801680,--,--,2418225,9219905,0,0,0,36.13
2015/04,6141,柏承科技,2019077,2553054,4572131,2381505,251301,2632806,1330645,291738,233372,111577,-28961,1938371,--,--,954,1939325,0,--,3100000,14.91
2015/04,6142,友勁科技,5949447,780002,6729449,3710305,71,3710376,2682357,431695,-7777,-87202,0,3019073,--,--,0,3019073,0,--,0,11.26
2015/04,6145,勁永國際,2285459,4188856,6474315,1022511,520428,1542939,3255333,922196,274122,479725,--,4931376,--,--,0,4931376,0,0,0,15.15
2015/04,6152,百一電子,5063879,1652354,6716233,4086731,266487,4353218,1724005,612911,-72669,160953,-82087,2343113,--,--,19902,2363015,0,0,8000000,14.25
2015/04,6153,嘉聯益,10318990,5593153,15912143,5754755,1717165,7471920,3231597,1564728,3455351,188547,0,8440223,--,--,0,8440223,0,0,0,26.12
2015/04,6155,鈞寶,1543902,736965,2280867,783505,52466,835971,850965,182719,337455,73757,0,1444896,--,--,0,1444896,0,0,0,16.98
2015/04,6164,華興電子,1631277,812288,2443565,596497,238690,835187,1183032,17991,325972,55844,0,1582839,--,--,25539,1608378,0,--,0,13.38
2015/04,6165,捷泰精密,295222,206225,501447,26868,1335,28203,496824,--,-25304,1724,--,473244,--,--,--,473244,0,--,0,9.53
2015/04,6166,凌華科技,5215363,2385931,7601294,3583939,110363,3694302,2017589,714356,1122308,44224,--,3898477,--,--,8515,3906992,0,--,0,19.32
2015/04,6168,宏齊科技,3033748,1448110,4481858,949420,865725,1815145,2072018,593921,52066,49576,-71925,2695656,--,--,-28943,2666713,0,0,4356752,13.29
2015/04,6172,互億科技,97223,529998,627221,85183,252704,337887,300000,0,-10666,0,--,--,--,--,--,289334,0,--,0,9.64
2015/04,6176,瑞儀光電,43711695,10288768,54000463,24042401,5651741,29694142,4650273,4726025,13549158,1380865,--,24306321,--,--,--,24306321,0,0,0,52.27
2015/04,6177,達麗,10875687,1097799,11973486,5720405,2475533,8195938,1980734,294957,1501833,24,--,3777548,--,--,--,3777548,1,0,0,19.07
2015/04,6183,關貿,1436019,1211873,2647892,524185,118625,642810,1500000,11,503463,1608,--,2005082,--,--,--,2005082,0,--,0,13.37
2015/04,6184,大豐電,2362740,6055882,8418622,2337342,1156701,3494043,1400271,2455933,753066,0,-436270,4173000,--,--,751579,4924579,0,0,8778066,31.79
