年,季,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
2016,03,3050,鈺德科技,965687,2143315,3109002,522789,268757,791546,1520671,488787,111249,196749,0,2317456,--,--,0,2317456,0,0,0,                 15.24
2016,03,3051,力特光電,2972308,7199937,10172245,2545841,5994254,8540095,3253324,0,-1619734,-1440,--,1632150,--,--,0,1632150,0,0,0,                  5.02
2016,03,3052,夆典,7999057,450669,8449726,5499137,10071,5509208,2330045,211632,577541,-1372,-299932,2817914,--,--,122604,2940518,0,0,32415802,                 14.05
2016,03,3054,立萬利,899828,717365,1617193,450919,4433,455352,1081132,36958,48177,36194,-40620,1161841,--,--,--,1161841,0,0,2000000,                 10.95
2016,03,3055,蔚華科技,3130042,958957,4088999,1246542,155281,1401823,1063168,213448,1414234,5195,-16944,2679101,--,--,8075,2687176,0,0,355030,                 25.28
2016,03,3056,總太地產,7992375,417612,8409987,3573298,1486,3574784,2304847,808576,1714430,7350,--,4835203,--,--,0,4835203,0,0,0,                 20.98
2016,03,3057,喬鼎資訊,1908398,1000919,2909317,822113,45254,867367,1623052,344003,106658,922,-35750,2038885,--,--,3065,2041950,0,0,1000000,                 12.64
2016,03,3058,立德電子,2954720,2130688,5085408,2183239,256125,2439364,1715194,540245,314298,94888,-18875,2645750,--,--,294,2646044,0,0,1801000,                 15.59
2016,03,3059,華晶科技,9508356,5286388,14794744,5322759,569283,5892042,2739788,1862914,4368221,-63567,-129393,8777963,--,--,124739,8902702,0,0,4413973,                 32.56
2016,03,3060,銘異,5059085,2769336,7828421,2344201,627941,2972142,1742020,1789500,1605072,-510360,--,4626232,--,--,230047,4856279,0,0,0,                 26.56
2016,03,3062,建漢科技,6221639,2447872,8669511,2894056,128149,3022205,3288454,532757,1732501,93594,0,5647306,--,--,0,5647306,0,0,0,                 17.17
2016,03,3090,日電貿,5824367,1121498,6945865,3705722,389440,4095162,1669693,413006,678546,80665,-59541,2782369,--,--,68334,2850703,0,--,2500000,                 16.92
2016,03,3094,聯傑國際,955383,308580,1263963,44931,20802,65733,832551,259876,107452,-1652,--,1198227,--,--,3,1198230,0,0,0,                 14.39
2016,03,3130,一零四,2007500,190676,2198176,669928,3583,673511,332487,401996,798713,-15668,--,1517528,--,--,7137,1524665,0,--,0,                 45.64
2016,03,3149,正達國際,2550681,4345832,6896513,3545193,1819573,5364766,1696415,100238,-453135,168715,--,1512233,--,--,19514,1531747,0,--,0,                  8.91
2016,03,3164,景岳生技,453699,1165232,1618931,118176,11917,130093,889119,630885,-18475,-12691,--,1488838,--,--,--,1488838,0,0,0,                 16.75
2016,03,3167,大量科技,2918796,469588,3388384,1484216,386649,1870865,799786,138046,574724,-17865,--,1494691,--,--,22828,1517519,0,0,0,                 18.69
2016,03,3189,景碩科技,21290421,20172770,41463191,9052379,1792719,10845098,4460000,5939819,18018579,24739,-32885,28410252,--,--,2207841,30618093,0,0,550000,                 63.78
2016,03,3209,全科,9670867,478010,10148877,7784658,199617,7984275,1385262,239072,470866,-3430,--,2091770,--,--,72832,2164602,0,0,0,                 15.10
2016,03,3229,晟鈦,817213,545892,1363105,324684,104159,428843,935159,21097,-130015,12136,--,838377,--,--,95885,934262,0,0,0,                  8.97
2016,03,3231,緯創,238614897,55862950,294477847,209752198,19454012,229206210,26521362,21396065,20043174,-498753,-2786965,64674883,--,--,596754,65271637,0,--,135788100,                 25.70
2016,03,3257,虹冠電,1228935,499850,1728785,143382,5639,149021,651457,562024,376347,-10064,--,1579764,--,--,--,1579764,0,0,0,                 24.25
2016,03,3266,昇陽建設,7189044,2048804,9237848,2817651,794954,3612605,3523143,802339,619792,-22522,--,4922752,--,--,702491,5625243,0,--,0,                 13.97
2016,03,3296,勝德國際,2139341,342873,2482214,750013,27907,777920,1082244,309497,386448,-5550,-68345,1704294,--,--,0,1704294,0,0,5000000,                 16.51
2016,03,3305,昇貿科技,4425464,1795699,6221163,1538587,791803,2330390,1214893,1302865,1480068,8608,-140306,3866128,--,--,24645,3890773,0,0,5535000,                 33.34
2016,03,3308,聯德電子,2005595,571945,2577540,1085512,375706,1461218,999496,253362,-139588,14055,-11003,1116322,--,--,--,1116322,0,--,1380000,                 11.33
2016,03,3311,閎暉,4774525,1687887,6462412,1353365,1092332,2445697,1893838,535425,1859430,-38639,-234654,4015400,--,--,1315,4016715,0,--,10000000,                 22.38
2016,03,3312,弘憶國際,3305153,66688,3371841,1920124,2449,1922573,1285008,106517,-31111,8417,--,1368831,--,--,80437,1449268,0,0,0,                 10.65
2016,03,3315,宣昶,5947678,149756,6097434,4381710,137039,4518749,702813,260493,582052,33327,--,1578685,--,--,--,1578685,0,0,0,                 22.46
2016,03,3321,同泰電子,1661408,1783121,3444529,1098506,1106545,2205051,890000,260230,130896,-5580,-36068,1239478,--,--,--,1239478,0,0,1361000,                 14.14
2016,03,3338,泰碩電子,1862482,485239,2347721,1012204,291631,1303835,696122,117065,242440,-2336,-9405,1043886,0,--,--,1043886,0,0,430000,                 15.09
2016,03,3356,奇偶科技,2589196,274809,2864005,1077790,0,1077790,787655,305725,710263,-28519,--,1775124,--,--,11091,1786215,0,0,0,                 22.54
2016,03,3376,新日興,9534381,7112431,16646812,5088464,233546,5322010,1787253,3167956,6431680,-62087,0,11324802,0,--,0,11324802,0,0,0,                 63.36
2016,03,3380,明泰科技,11198231,2973092,14171323,4607007,1117798,5724805,4344697,2144447,2149873,-189003,-3496,8446518,--,--,--,8446518,0,0,210000,                 19.45
2016,03,3383,新世紀,2084119,4538132,6622251,1482500,2121191,3603691,3174661,1620912,-2076023,-7355,-82738,2629457,--,--,389103,3018560,0,0,7538926,                  8.48
2016,03,3406,玉晶光,3321212,8106984,11428196,4667180,673277,5340457,997711,5504746,-471554,-16365,0,6014538,--,--,73201,6087739,0,0,0,                 60.28
2016,03,3413,京鼎,4244041,1027919,5271960,2624817,30476,2655293,750000,780288,905353,181026,--,2616667,--,--,--,2616667,0,0,0,                 34.89
2016,03,3416,融程電訊,1244952,588565,1833517,247280,1251,248531,601815,595137,376425,11609,--,1584986,--,--,0,1584986,0,0,0,                 26.34
2016,03,3419,譁裕實業,1607748,876677,2484425,815504,24534,840038,1205154,312036,125656,1541,0,1644387,--,--,--,1644387,0,185000,0,                 13.67
2016,03,3432,台端,1298807,587889,1886696,333642,147158,480800,665860,376889,372673,-9526,--,1405896,--,--,--,1405896,0,--,0,                 21.11
2016,03,3437,榮創,4225043,1351162,5576205,2298711,2401,2301112,1479560,969232,997164,-562,-170301,3275093,--,--,--,3275093,0,0,5000000,                 22.91
2016,03,3443,創意電子,4969504,725242,5694746,2025178,151916,2177094,1340119,29853,2147903,-223,--,3517652,--,--,--,3517652,0,--,0,                 26.25
2016,03,3450,聯鈞,4835117,2518433,7353550,2080179,265641,2345820,1103647,446760,2000234,-6643,--,3543998,--,--,1463732,5007730,0,--,0,                 32.11
2016,03,3454,晶睿,2756666,932762,3689428,918904,67621,986525,799310,500396,1286941,3184,0,2589831,--,--,113072,2702903,0,0,0,                 32.40
2016,03,3474,華亞科,33005591,121423475,154429066,14101592,9148615,23250207,65886874,49129959,18016148,14,-1854136,131178859,--,--,--,131178859,1254000,0,61804530,                 20.10
2016,03,3481,群創光電,107113619,247796924,354910543,110974476,28591123,139565599,99522104,99647346,19349870,-3174376,--,215344944,--,--,0,215344944,0,0,0,                 21.64
2016,03,3494,誠研科技,1701638,2531976,4233614,927771,619667,1547438,1794506,573554,-65489,-23844,0,2278727,--,--,407449,2686176,0,0,0,                 12.70
2016,03,3501,維熹科技,4607523,2598602,7206125,1439368,333378,1772746,1182579,1745758,2564148,-47175,--,5445310,--,--,-11931,5433379,0,0,0,                 46.05
2016,03,3504,揚明光學,3158559,2318121,5476680,1756068,96854,1852922,1140598,1648711,849149,-22251,--,3616207,--,--,7551,3623758,0,0,0,                 31.70
2016,03,3514,昱晶能源,8344535,9436978,17781513,3331586,3061677,6393263,4496752,8951834,-2046055,-14281,--,11388250,--,--,--,11388250,0,--,0,                 25.33
2016,03,3515,華擎,7386179,310902,7697081,2163649,23005,2186654,1150416,2799780,1687564,-106990,--,5530770,--,--,-20343,5510427,0,0,0,                 48.08
2016,03,3518,柏騰科技,1706158,1431632,3137790,567999,49318,617317,807072,1485367,288172,-30572,-29566,2520473,--,--,--,2520473,0,--,600000,                 31.46
2016,03,3519,綠能,5398555,12339270,17737825,9659711,1715892,11375603,4142615,2387940,-353082,-460652,0,5716821,0,--,645401,6362222,0,0,0,                 13.80
2016,03,3528,安馳科技,2176422,107725,2284147,938196,17198,955394,630854,248797,435278,13824,0,--,--,--,--,1328753,0,0,0,                 21.06
2016,03,3532,台勝科,7220903,14138436,21359339,1196822,339100,1535922,7756966,5739080,6265849,61522,--,19823417,--,--,--,19823417,0,--,0,                 25.56
2016,03,3533,嘉澤端子,7294583,3375028,10669611,2914057,65337,2979394,934779,2383434,4294070,-28453,0,7583830,--,--,106387,7690217,0,0,0,                 81.13
2016,03,3535,晶彩科,1829891,526963,2356854,1332614,174009,1506623,785978,95386,-28530,-2603,--,850231,--,--,--,850231,0,--,0,                 10.82
2016,03,3536,誠創科技,795555,519469,1315024,598668,96782,695450,968000,8650,-491815,-650,--,484185,--,--,135389,619574,0,--,0,                  5.00
2016,03,3545,敦泰,8517889,5257917,13775806,2391366,319016,2710382,2961416,6613011,1353137,270467,-132607,11065424,--,--,--,11065424,0,--,5000000,                 38.01
2016,03,3550,聯穎,3063182,478492,3541674,971131,454724,1425855,850000,459513,838271,-104307,--,2043477,--,--,72342,2115819,0,0,0,                 24.04
2016,03,3557,嘉威光電,764562,469649,1234211,411862,24739,436601,1432470,4908,-639768,0,--,797610,--,--,0,797610,0,--,0,                  5.57
2016,03,3559,全智科,1028974,1255996,2284970,263265,12545,275810,1205805,73740,729615,--,--,--,--,--,--,2009160,0,--,0,                 16.66
2016,03,3561,昇陽光電,2495930,8910851,11406781,1723947,2360873,4084820,3712394,5422402,-37363,-1775738,0,7321695,--,--,266,7321961,0,0,0,                 19.72
2016,03,3576,新日光,19571657,18122246,37693903,13160430,4268802,17429232,10176530,12345489,-2679269,-139697,0,19703053,0,--,561618,20264671,0,0,0,                 19.36
2016,03,3579,尚志,5738119,13304865,19042984,10065673,1924348,11990021,1155973,1191930,515111,-265843,--,2597171,0,--,4455792,7052963,0,0,0,                 22.47
2016,03,3583,辛耘,1880585,1522655,3403240,848258,494604,1342862,811390,520574,725012,3402,0,2060378,--,--,--,2060378,0,--,0,                 25.39
2016,03,3588,通嘉,1112723,443121,1555844,311232,14267,325499,474996,370729,424286,-39666,--,1230345,--,--,0,1230345,0,0,0,                 25.90
2016,03,3591,艾笛森,2168715,2422392,4591107,1086459,64948,1151407,1324944,2273033,-65438,-37145,-209613,3285781,--,--,153919,3439700,0,0,9500000,                 26.71
2016,03,3593,力銘,528512,1187823,1716335,781624,171117,952741,1127431,0,-403469,39632,0,763594,--,--,--,763594,0,0,0,                  6.77
2016,03,3596,智易科技,11976866,2683636,14660502,5677280,117257,5794537,1891190,2655920,3943639,-1438,--,8489311,--,--,376654,8865965,0,--,0,                 44.89
2016,03,3605,宏致,4249048,2669860,6918908,1768894,994777,2763671,1233559,469330,2232542,48894,-40733,3943592,--,--,211645,4155237,0,0,960000,                 32.22
2016,03,3607,谷崧,5953727,4881665,10835392,2204006,2404082,4608088,1251512,3017023,1795221,-3731,--,6060025,--,--,167279,6227304,0,--,0,                 48.42
2016,03,3617,碩天科技,4871947,678919,5550866,1659737,19538,1679275,809025,1397049,1715526,-46108,--,3875492,--,--,-3901,3871591,5000,0,0,                 47.90
2016,03,3622,洋華,2705061,2069001,4774062,733013,23176,756189,1513276,2489639,-131932,128600,--,3999583,--,--,18290,4017873,0,0,0,                 26.43
2016,03,3645,達邁,1189431,2213522,3402953,796228,530043,1326271,1232576,389054,424211,-623,--,2045218,--,--,31464,2076682,0,0,0,                 16.59
2016,03,3653,健策,3624698,1808572,5433270,1116637,69024,1185661,1063242,2286458,914295,-16386,0,4247609,--,--,--,4247609,0,0,0,                 39.95
2016,03,3661,世芯-KY,1845618,1055964,2901582,447251,--,447251,615678,1399643,373550,87144,-21684,2454331,0,--,0,2454331,0,0,865000,                 40.43
2016,03,3665,貿聯-KY,7262485,2206564,9469049,2173011,2190938,4363949,1014493,2051768,2274040,-235201,--,5105100,--,--,--,5105100,0,0,0,                 50.32
2016,03,3669,圓展,1436987,1468685,2905672,429014,26021,455035,974820,771878,780428,8448,-84937,2450637,--,--,--,2450637,0,--,4700000,                 26.41
2016,03,3673,TPK-KY,41863804,48092633,89956437,51578130,10047498,61625628,3466338,21453944,884990,2535859,-243595,28097536,--,--,233273,28330809,0,--,3482000,                 81.88
2016,03,3679,新至陞,5878762,1571615,7450377,1551708,1271144,2822852,793033,1363943,2478613,-8064,0,4627525,--,--,0,4627525,0,0,0,                 58.35
2016,03,3682,亞太電信,12246972,29832655,42079627,5007053,513118,5520171,43006270,6671633,-13191979,--,-46220,36439704,--,--,119752,36559456,0,0,2934831,                  8.48
2016,03,3686,達能,1087911,3133971,4221882,186065,4738,190803,3496268,910062,-375251,0,--,--,--,--,--,4031079,0,0,0,                 11.53
2016,03,3694,海華科技,2358769,864610,3223379,1648470,14,1648484,1298388,927689,-656414,5232,0,1574895,--,--,0,1574895,0,0,0,                 12.13
2016,03,3698,隆達,11785200,7753851,19539051,6571855,18491,6590346,5625137,6598676,723467,1425,0,12948705,--,--,0,12948705,11200,0,0,                 23.02
2016,03,3701,大眾投控,5625825,3659653,9285478,6106951,90121,6197072,3206891,153977,-1885435,-34935,-3232,1437266,--,--,1651140,3088406,0,0,338048,                  4.49
2016,03,3702,大聯大,163746240,13751763,177498003,122477880,7603297,130081177,16927825,16112875,14475246,-599125,0,46916821,--,--,500005,47416826,0,0,0,                 27.72
2016,03,3703,欣陸投控,37474974,22191145,59666119,24826577,12668705,37495282,8232160,6805936,4519715,1848630,0,21406441,--,--,764396,22170837,0,--,0,                 26.00
2016,03,3704,合勤控,12902220,2703905,15606125,6890055,157617,7047672,4411773,3718694,643042,-136149,-120861,8516499,--,--,41954,8558453,0,0,9391262,                 19.72
2016,03,3705,永信,4750102,5343414,10093516,3238500,820802,4059302,2664230,2181935,1132499,-161307,-1439,5815918,--,--,218296,6034214,0,0,58059,                 21.83
2016,03,3706,神達,27728693,23377178,51105871,17319661,611040,17930701,8131696,22445752,2058394,1061777,-522449,33175170,--,--,--,33175170,0,0,20269645,                 41.84
2016,03,3708,上緯投控,6401743,3527657,9929400,4374511,981808,5356319,908471,3231443,2698,-115275,0,4027337,--,--,545744,4573081,0,0,0,                 44.33
2016,03,4104,佳醫,11743673,4454099,16197772,7002089,1039088,8041177,1275815,2824654,2456571,-75440,--,6481600,--,--,1674995,8156595,0,--,0,                 50.95
2016,03,4106,雃博,1108550,1318301,2426851,869126,5427,874553,833855,123048,723499,-130104,--,1550298,--,--,2000,1552298,0,--,0,                 18.59
2016,03,4108,懷特,1508156,965987,2474143,43698,61411,105109,1636164,445040,-137776,-15767,--,1927661,--,--,441373,2369034,0,0,0,                 11.78
2016,03,4119,旭富製藥,1510599,1928203,3438802,379473,21952,401425,794853,1348339,903864,-9679,--,3037377,--,--,--,3037377,0,0,0,                 38.21
2016,03,4133,亞諾法,916193,323567,1239760,77732,282,78014,587899,474527,100430,-1110,0,1161746,--,--,--,1161746,0,0,0,                 19.76
2016,03,4137,麗豐-KY,3893250,1384625,5277875,877878,881941,1759819,794924,1456484,1410866,-144218,--,3518056,--,--,--,3518056,0,0,0,                 44.26
2016,03,4141,龍燈-KY,9380733,7814795,17195528,10356279,549958,10906237,1519120,3078569,2202578,-510976,0,6289291,0,--,0,6289291,0,0,0,                 41.40
2016,03,4142,國光生技,1892815,3713817,5606632,960054,1368344,2328398,2376132,1069726,-382253,76837,-83422,3057020,--,--,221214,3278234,0,0,3390000,                 13.05
2016,03,4144,康聯-KY,1924284,2241050,4165334,1464948,164238,1629186,781390,1129766,258469,118171,-66332,2221464,0,--,314684,2536148,0,0,1000000,                 28.80
2016,03,4164,承業醫,2237812,7246102,9483914,870565,3796975,4667540,1397938,2892459,724651,-200920,--,4814128,--,--,2246,4816374,0,0,0,                 34.44
2016,03,4190,佐登-KY,1138519,2337167,3475686,2024552,67927,2092479,611147,637875,349715,-215530,--,1383207,--,--,--,1383207,0,--,0,                 22.63
2016,03,4306,炎洲,18132143,18155520,36287663,15277009,10308965,25585974,4512842,1828772,975929,-111636,0,7205907,--,--,3495782,10701689,0,0,0,                 15.97
2016,03,4414,如興,1435329,1485640,2920969,740589,834833,1575422,1523931,413512,-615964,27459,-3391,1345547,--,--,0,1345547,0,--,224000,                  8.84
2016,03,4426,利勤實業,1351926,2617078,3969004,656294,809506,1465800,1130534,42859,1329301,510,--,2503204,--,--,--,2503204,0,0,0,                 22.14
2016,03,4438,廣越,6202002,2236810,8438812,3663657,181117,3844774,922339,1030735,2857116,-129367,-92337,4588486,--,--,5552,4594038,0,--,388650,                 49.96
2016,03,4526,東台,11139555,4366972,15506527,7207549,2200410,9407959,2560265,1200010,1689362,38635,-28999,5459273,--,--,639295,6098568,0,--,1200000,                 21.42
2016,03,4532,瑞智精密,13809155,6979226,20788381,9700682,1675923,11376605,4838821,998094,2326958,-324052,-13976,7825845,--,--,1585931,9411776,15477722,0,456000,                 16.19
2016,03,4536,拓凱,5774085,2795618,8569703,3375298,314186,3689484,908200,1641376,2080004,-113172,--,4516408,--,--,363811,4880219,0,--,0,                 49.73
2016,03,4545,銘鈺,2316286,673432,2989718,983736,83745,1067481,770000,758285,429600,-35648,--,1922237,--,--,--,1922237,0,0,0,                 24.96
2016,03,4551,智伸科,2450760,2227498,4678258,2029721,87521,2117242,819340,1064002,718131,-40457,0,2561016,--,--,--,2561016,0,--,0,                 31.26
2016,03,4552,力達-KY,5506487,477152,5983639,1322017,--,1322017,1000000,1548200,2301186,-187764,--,4661622,--,--,--,4661622,0,0,0,                 46.62
2016,03,4555,台灣氣立,1316545,1866771,3183316,357289,202130,559419,668800,575750,1419308,-39961,--,2623897,--,--,--,2623897,0,--,0,                 39.23
2016,03,4557,永新-KY,1047163,572762,1619925,383969,20832,404801,342430,430039,455352,-24175,0,1203646,--,--,11478,1215124,0,0,0,                 35.15
2016,03,4720,德淵企業,1303872,718222,2022094,776282,199992,976274,810767,21275,193898,-15916,--,1010024,--,--,35796,1045820,0,0,0,                 12.46
2016,03,4722,國精化學,1963634,1265110,3228744,938893,62034,1000927,952469,392320,759716,123312,--,2227817,--,--,--,2227817,0,--,0,                 23.39
2016,03,4725,信昌化,3631282,8020924,11652206,4166464,4046176,8212640,2919750,690000,-179565,9381,--,--,--,--,--,3439566,0,--,0,                 11.78
2016,03,4737,華廣,1466690,2925964,4392654,1067827,811159,1878986,634468,1693813,185543,-156,--,2513668,--,--,0,2513668,0,0,0,                 39.62
2016,03,4746,台耀,2313939,4391403,6705342,2036599,752639,2789238,886331,1672284,679675,677814,--,3916104,--,--,--,3916104,0,0,0,                 44.18
2016,03,4755,三福化工,1795460,1812876,3608336,822624,104572,927196,904830,649453,1100481,26376,--,2681140,--,--,--,2681140,0,--,0,                 29.63
2016,03,4763,材料-KY,925146,509827,1434973,105180,11208,116388,464800,462001,287281,57473,--,1271555,--,--,47030,1318585,0,--,0,                 27.36
2016,03,4904,遠傳,32773152,108058251,140831403,31416857,39875074,71291931,32585008,10181262,26257574,-182029,--,68841815,--,--,697657,69539472,0,--,0,                 21.13
2016,03,4906,正文,9099746,5591691,14691437,5122116,1154564,6276680,3027361,4303141,1274280,-190025,0,8414757,--,--,--,8414757,0,0,0,                 27.80
2016,03,4912,聯德控股-KY,2118891,897829,3016720,1325868,225966,1551834,395411,749005,255584,-22567,0,1377433,--,--,87453,1464886,0,0,0,                 34.84
2016,03,4915,致伸,32093236,9147688,41240924,25990850,2064607,28055457,4427218,784936,5142010,264778,--,10618942,--,--,2566525,13185467,386500,0,0,                 24.02
2016,03,4916,事欣科,1404811,1264879,2669690,1189459,369056,1558515,694065,284072,174560,-11804,-29718,1111175,--,--,0,1111175,0,0,1469000,                 16.36
2016,03,4919,新唐科技,4118898,1478482,5597380,1775567,534717,2310284,2075544,63498,1030499,117555,--,3287096,--,--,0,3287096,0,0,0,                 15.84
2016,03,4927,泰鼎-KY,4808725,6258222,11066947,4940655,2061135,7001790,1225950,1483703,1618246,-286364,--,4041535,--,--,23622,4065157,0,--,0,                 32.97
2016,03,4930,燦星網通,8594092,3461910,12056002,4554772,1021994,5576766,1343000,2153524,971772,-61492,--,4406804,--,--,2072432,6479236,0,0,0,                 32.81
2016,03,4934,太極能源,2964991,4424152,7389143,1307769,525321,1833090,3565450,2007712,182965,-200074,0,5556053,0,--,0,5556053,0,0,0,                 15.58
2016,03,4935,茂林-KY,5697280,3447223,9144503,2286011,629173,2915184,1409371,2554506,2490315,105639,-330512,6229319,--,--,0,6229319,0,0,10000000,                 47.57
2016,03,4938,和碩,412599159,78928344,491527503,302171294,13427202,315598496,25756275,78208567,42238095,-3338153,-4580,142860204,0,--,33068803,175929007,0,0,458000,                 55.48
2016,03,4942,嘉彰,6548549,2469928,9018477,2114830,129168,2243998,1423676,2838012,2603535,-96465,0,6768758,--,--,5721,6774479,0,--,0,                 47.54
2016,03,4943,康控-KY,1720489,2043327,3763816,1599497,779053,2378550,794435,339675,310531,-59375,--,1385266,--,--,--,1385266,0,0,0,                 17.44
2016,03,4952,凌通科技,2128921,739159,2868080,677238,85102,762340,1088158,237725,796521,-16664,--,2105740,--,--,--,2105740,0,--,0,                 19.35
2016,03,4956,光鋐,1746717,1234667,2981384,826429,165426,991855,1004082,389185,596569,-307,--,1989529,--,--,--,1989529,0,--,0,                 19.81
2016,03,4958,臻鼎-KY,52461224,34605106,87066330,42209185,6875066,49084251,8047484,11942690,18520437,-528532,--,37982079,--,--,--,37982079,0,0,0,                 47.20
2016,03,4960,奇美材料,9374738,8702410,18077148,4252854,561594,4814448,5157285,450699,5490098,-146441,--,10951641,--,--,2311059,13262700,0,0,0,                 21.24
2016,03,4968,立積,1237573,108998,1346571,450131,5073,455204,548874,233453,109062,-22,--,--,--,--,--,891367,0,0,0,                 16.24
2016,03,4976,佳凌,811230,1417980,2229210,309075,559633,868708,1066130,364611,-18573,-23699,-27967,--,--,--,--,1360502,0,0,984000,                 12.88
2016,03,4977,眾達-KY,1542922,250634,1793556,407018,2740,409758,557070,472905,377040,-23217,0,1383798,--,--,--,1383798,0,0,0,                 24.84
2016,03,4984,科納-KY,1915956,145221,2061177,234920,36788,271708,456338,769891,535255,27985,--,1789469,--,--,0,1789469,0,0,0,                 39.21
2016,03,4994,傳奇,1721269,160740,1882009,232509,40272,272781,1107890,443753,68226,-10641,--,1609228,--,--,--,1609228,0,0,0,                 14.53
2016,03,4999,鑫禾,2542503,1168563,3711066,754629,148293,902922,744172,476353,1593209,30799,-36389,2808144,--,--,--,2808144,0,0,879000,                 38.19
2016,03,5007,三星科技,3745158,3851354,7596512,1426506,511679,1938185,2949401,478297,2088165,-32373,--,5483490,--,--,174837,5658327,0,0,0,                 18.59
2016,03,5203,訊連,3655763,2040288,5696051,816781,495250,1312031,968860,1603564,1783507,28089,0,4384020,--,--,--,4384020,0,0,0,                 45.25
2016,03,5215,科嘉-KY,1855601,707386,2562987,645505,59519,705024,543375,808412,535310,-29134,--,1857963,--,--,0,1857963,0,--,0,                 34.19
2016,03,5225,東科-KY,3385321,1430142,4815463,3187743,161395,3349138,610020,746197,198208,-47429,-40671,1466325,--,--,0,1466325,0,0,753000,                 24.34
2016,03,5234,達興材料,2068928,1101655,3170583,1129198,32390,1161588,933781,41814,1034598,-1198,--,2008995,--,--,--,2008995,0,--,0,                 21.51
2016,03,5243,乙盛-KY,7415914,3072083,10487997,4538699,31162,4569861,1735289,2627182,1718266,-209213,0,5871524,--,--,46612,5918136,0,--,0,                 33.84
2016,03,5259,清惠,158040,506290,664330,284383,298866,583249,245256,419293,-583468,0,--,--,--,--,--,81081,0,0,0,                  3.31
2016,03,5264,鎧勝-KY,24061628,20719891,44781519,14613437,2202697,16816134,3397070,11328062,13300264,-60011,--,27965385,--,--,--,27965385,0,0,0,                 82.32
2016,03,5269,祥碩科技,1540630,256878,1797508,368930,0,368930,570848,453594,426278,-22142,--,1428578,--,--,--,1428578,0,0,0,                 25.03
2016,03,5285,界霖,1730693,990377,2721070,1195507,15250,1210757,748000,333543,426736,2034,--,1510313,--,--,--,1510313,0,--,0,                 20.19
2016,03,5288,豐祥-KY,2298125,730527,3028652,600534,43855,644389,655922,820386,986900,-78945,0,2384263,0,--,0,2384263,110000,0,0,                 36.51
2016,03,5305,敦南科技,8941035,10077641,19018676,5296016,3951706,9247722,3097567,2126480,2037746,465611,0,7727404,--,--,2043550,9770954,0,--,0,                 24.95
2016,03,5388,中磊電子,17575676,4316477,21892153,14901207,214960,15116167,2429198,1600435,2748272,-1140,--,6776765,--,--,-779,6775986,0,0,0,                 27.90
2016,03,5434,崇越科技,8117051,4325328,12442379,5611049,716460,6327509,1658996,1464057,3000794,-17442,--,6106405,--,--,8465,6114870,0,0,0,                 36.81
2016,03,5469,瀚宇博德,32995806,19800851,52796657,22797527,10018627,32816154,4504362,2145860,5321811,450345,0,12422378,--,--,7558125,19980503,0,--,0,                 27.58
2016,03,5471,松翰科技,2836918,719814,3556732,521073,96323,617396,1678770,62661,1214237,-16332,--,2939336,--,--,--,2939336,0,0,0,                 17.51
2016,03,5484,慧友電子,1042795,328532,1371327,365444,--,365444,1155079,0,-168620,19424,0,1005883,--,--,0,1005883,0,--,0,                  8.71
2016,03,5515,建國工程,7391111,1560495,8951606,2105232,1845362,3950594,3379001,200557,1397630,55945,-34835,4998298,--,--,2714,5001012,0,--,3600000,                 14.95
2016,03,5519,隆大營建,6801744,733105,7534849,2056050,2527702,4583752,1830635,12566,1129533,-21637,--,2951097,--,--,--,2951097,0,0,0,                 16.12
2016,03,5521,工信,6966871,1404294,8371165,3881433,310649,4192082,3475274,310362,302095,27765,--,4115496,--,--,63587,4179083,0,0,0,                 11.84
2016,03,5522,遠雄建設,77393963,13492544,90886507,43677233,2836091,46513324,8354332,8971212,26720010,317199,--,44362753,--,--,10430,44373183,0,0,0,                 53.10
2016,03,5525,順天建設,6914399,2704403,9618802,5451088,59370,5510458,2530909,223517,1196246,1630,-28770,3923532,--,--,184812,4108344,0,0,8604399,                 16.05
2016,03,5531,鄉林建設,37266970,5559974,42826944,21773630,9559618,31333248,8823100,141,1946783,-252731,0,10517293,0,--,976403,11493696,0,0,0,                 11.92
2016,03,5533,皇鼎建設,10013650,4773490,14787140,4490032,3103366,7593398,2852450,21130,4321720,-1558,--,7193742,--,--,--,7193742,0,--,0,                 25.22
2016,03,5534,長虹,25847950,1617686,27465636,15440016,120638,15560654,2903260,1373897,7579962,0,--,11857119,--,--,47863,11904982,0,0,0,                 40.84
2016,03,5538,東明-KY,3947569,1012618,4960187,1447290,115336,1562626,1680000,916905,771785,18069,--,3386759,--,--,10802,3397561,0,--,0,                 20.16
2016,03,5607,遠雄港,561584,6350726,6912310,842491,2039789,2882280,1699791,492000,1008216,143280,--,3343287,--,--,686743,4030030,0,0,0,                 19.67
2016,03,5608,四維航業,1220128,30805931,32026059,3633516,19982283,23615799,4235606,1488303,2366182,-259107,--,7830984,--,--,579276,8410260,0,0,0,                 18.49
