年季,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
2015/03,6153,嘉聯益,9993947,5785384,15779331,5714914,1699204,7414118,3247937,1586398,3189865,379248,-38235,8365213,--,--,0,8365213,0,0,1634000,25.89
2015/03,6155,鈞寶,1439608,719935,2159543,691462,58077,749539,850965,182719,331293,45027,0,1410004,--,--,0,1410004,0,0,0,16.57
2015/03,6164,華興電子,1777033,819955,2596988,709751,248018,957769,1183032,17991,318329,93719,0,1613071,--,--,26148,1639219,0,--,0,13.64
2015/03,6165,捷泰精密,305835,218116,523951,37876,6337,44213,496824,--,-20640,3554,--,479738,--,--,--,479738,0,0,0,9.66
2015/03,6166,凌華科技,5404969,1891918,7296887,3379317,102423,3481740,2004829,629398,1031766,140067,--,3806060,--,--,9087,3815147,0,--,0,18.98
2015/03,6168,宏齊科技,3446180,1542493,4988673,1367302,917320,2284622,2072018,593921,75271,60601,-71925,2729886,--,--,-25835,2704051,0,0,4324824,13.46
2015/03,6172,互億科技,99776,521848,621624,78166,260430,338596,466333,0,-183305,0,--,--,--,--,--,283028,0,--,0,6.07
2015/03,6176,瑞儀光電,57342040,11050648,68392688,39190868,5624472,44815340,4650273,4726025,12202283,1998767,--,23577348,--,--,--,23577348,0,0,0,50.7
2015/03,6177,達麗,11287957,1147338,12435295,6671474,2487764,9159238,1972984,289230,1013904,-61,--,3276057,--,--,--,3276057,0,0,0,16.6
2015/03,6183,關貿,1340829,1170312,2511141,386480,111074,497554,1500000,11,510874,2702,--,2013587,--,--,--,2013587,0,--,0,13.42
2015/03,6184,大豐電,1831745,6647614,8479359,2267513,1216597,3484110,1400271,2455933,775034,18350,-436270,4213318,--,--,781931,4995249,0,0,8778066,32.1
2015/03,6189,豐藝電子,7380927,503808,7884735,4229533,214800,4444333,1790452,492636,1041626,7908,0,3332622,--,--,107780,3440402,0,0,0,18.61
2015/03,6191,精成科技,15205774,9838830,25044604,8388812,5188921,13577733,5315469,3466166,1704734,938531,-6843,11418057,--,--,48814,11466871,0,0,900000,21.52
2015/03,6192,巨路國際,5296004,1150408,6446412,1785299,627885,2413184,1187109,110891,2562924,172304,0,4033228,--,--,0,4033228,0,0,0,33.98
2015/03,6196,帆宣科技,10732883,2043750,12776633,8283541,151982,8435523,1650698,616786,2011620,59865,--,4338969,--,--,2141,4341110,0,0,0,26.29
2015/03,6197,佳必琪,4283119,938365,5221484,1499254,42868,1542122,1734478,1096075,805515,108036,-64742,3679362,--,--,0,3679362,0,0,2000000,21.46
2015/03,6201,亞弘電,2434696,774266,3208962,670702,129381,800083,892000,333190,1134003,49686,--,2408879,--,--,0,2408879,0,0,0,27.01
2015/03,6202,盛群,3711222,1232360,4943582,913852,142674,1056526,2261682,142309,1397566,58978,--,3860535,0,--,26521,3887056,0,0,0,17.07
2015/03,6205,詮欣,1778110,592636,2370746,590282,101577,691859,718391,200072,599170,4173,0,1521806,--,--,157081,1678887,0,--,0,21.18
2015/03,6206,飛捷,4371506,1435418,5806924,965219,68359,1033578,1463683,763074,2064039,23912,--,4314708,--,--,458638,4773346,0,0,0,29.48
2015/03,6209,今國光學,3369739,2909268,6279007,1857975,243439,2101414,1625757,789261,1446453,217652,--,4079123,--,--,98470,4177593,0,--,0,25.09
2015/03,6213,聯茂,12940455,4427990,17368445,9164696,1327078,10491774,3129572,674794,2434946,730177,-92818,6876671,--,--,--,6876671,0,0,4734000,22.31
2015/03,6214,精誠資訊,12329484,5416881,17746365,4455892,207984,4663876,2686283,8193426,2818129,228368,-933174,12993032,--,--,89457,13082489,0,--,22042503,52.69
2015/03,6215,和椿科技,1272243,811513,2083756,634071,297726,931797,827897,92855,188581,35705,--,1145038,--,--,6921,1151959,0,0,0,13.83
2015/03,6216,居易,1430011,160689,1590700,222017,43429,265446,782571,92203,415438,35042,0,1325254,--,--,0,1325254,0,0,0,16.93
2015/03,6224,聚鼎,1575643,862276,2437919,427764,30688,458452,800018,235900,905862,37687,--,1979467,--,--,--,1979467,0,0,0,24.74
2015/03,6225,天瀚,95959,8477,104436,91286,310,91596,907548,0,-883842,-10866,--,12840,--,--,--,12840,0,0,0,0.14
2015/03,6226,光鼎電子,1460525,964958,2425483,884912,402040,1286952,937814,56258,20166,48902,-9877,1053263,--,--,85268,1138531,0,0,1334000,11.39
2015/03,6230,超眾,4628958,1275421,5904379,2295862,259075,2554937,863434,531823,1799739,154446,--,3349442,--,--,--,3349442,0,0,0,38.79
2015/03,6235,華孚科技,1301890,1097128,2399018,972609,150471,1123080,1614526,19822,-606844,248434,--,1275938,--,--,--,1275938,0,--,0,7.9
2015/03,6239,力成,30428934,39335457,69764391,11487289,18049102,29536391,7791466,1452251,23244242,141121,-292644,32336436,--,--,7891564,40228000,0,--,6348000,41.84
2015/03,6243,迅杰,925350,37112,962462,91473,6201,97674,752977,216970,-101561,748,-4346,864788,--,--,0,864788,0,0,321000,11.53
2015/03,6251,定穎電子,6236828,4957342,11194170,5715428,797057,6512485,2860594,1060950,558511,201636,-49077,4632614,--,--,49071,4681685,0,0,5000000,16.48
2015/03,6257,矽格,5999232,6268524,12267756,3015168,1506642,4521810,3598865,468779,3630138,8341,-49420,7656703,--,--,89243,7745946,0,0,2000000,21.39
2015/03,6269,台郡科技,15763472,6292566,22056038,6789092,1165081,7954173,2779552,4627293,7119919,266437,-691336,14101865,--,--,--,14101865,3750,0,9432000,52.52
2015/03,6271,同欣電子,9860500,5501710,15362210,2144110,3333217,5477327,1629071,4926351,3299395,30066,0,9884883,0,--,0,9884883,0,0,0,60.68
2015/03,6277,宏正科,2924259,2547119,5471378,1610564,459266,2069830,1194711,336415,1766762,14592,0,3312480,--,--,89068,3401548,0,0,0,27.73
2015/03,6278,台表科,20312965,8864475,29177440,14436903,2797560,17234463,2953984,2568772,5496942,945001,-71129,11893570,--,--,49407,11942977,0,0,2585000,40.62
2015/03,6281,全國電,3834376,709226,4543602,2032632,296106,2328738,991729,466046,757089,0,0,--,0,0,--,2214864,0,0,0,22.33
2015/03,6282,康舒,11199188,4984192,16183380,6445128,890628,7335756,5313733,1092596,2329302,59089,-237871,8556849,--,--,290775,8847624,0,0,13358000,16.52
2015/03,6283,淳安電子,800615,445471,1246086,387850,30817,418667,1423805,5463,-658138,56289,0,827419,0,--,0,827419,0,--,0,5.81
2015/03,6285,啟碁科技,20992737,6770716,27763453,15275394,495923,15771317,3353187,2369850,6025289,243810,--,11992136,--,--,--,11992136,0,0,0,35.76
2015/03,6286,立錡,6731383,3369131,10100514,2758580,47820,2806400,1485173,386011,5380270,42359,--,7293813,--,--,301,7294114,0,--,0,49.11
2015/03,6289,華上光電,219015,916387,1135402,519954,99021,618975,2692604,0,-2202112,25935,0,516427,--,--,0,516427,0,0,0,1.92
2015/03,6405,悅城科技,1099411,2079253,3178664,425777,789136,1214913,658000,585449,691728,28574,--,1963751,--,--,--,1963751,0,0,0,29.84
2015/03,6409,旭隼,5912000,949450,6861450,3065545,36580,3102125,743557,1385450,1553237,77081,--,3759325,--,--,--,3759325,0,--,0,50.56
2015/03,6412,群光電能,14977163,4365027,19342190,13181614,62547,13244161,3683191,1332487,1992323,-709433,-259846,6038722,--,--,59307,6098029,0,0,6417000,16.69
2015/03,6414,樺漢科技,5226801,1620327,6847128,2240085,717516,2957601,688757,1256018,750473,-8051,--,2687197,--,--,1202330,3889527,0,--,0,39.02
2015/03,6415,F-矽力,3771308,867056,4638364,466636,--,466636,781302,1319850,1863939,206637,--,4171728,--,--,0,4171728,0,--,0,53.39
2015/03,6422,F-君耀,1383027,332024,1715051,321687,101836,423523,366513,377484,457361,90170,--,1291528,--,--,--,1291528,0,0,0,35.24
2015/03,6431,F-光麗,756859,466302,1223161,112076,36818,148894,456428,604012,-67939,81766,--,1074267,--,--,--,1074267,0,--,0,23.54
2015/03,6442,光聖,2564975,736933,3301908,965634,131724,1097358,660000,234872,1248188,61490,--,2204550,--,--,--,2204550,0,0,0,33.4
2015/03,6443,元晶,1983118,5284148,7267266,3522234,181368,3703602,3518550,142905,-151467,1576,--,3511564,--,--,52100,3563664,36540000,--,0,9.98
2015/03,6449,鈺邦科技,1387117,983231,2370348,1067426,21247,1088673,731901,156231,382946,58697,-48100,1281675,--,--,--,1281675,0,0,1748000,17.94
2015/03,6451,F-訊芯,5645494,1669039,7314533,1270559,69078,1339637,1054468,2455727,1473787,990914,--,5974896,--,--,--,5974896,0,0,0,56.66
2015/03,6452,F-康友,3948222,2225635,6173857,997158,138913,1136071,650000,3612294,753621,230072,-208201,5037786,0,--,--,5037786,0,--,1172000,78.93
2015/03,6456,F-GIS,34414402,16497571,50911973,32291584,8089023,40380607,3095040,2144147,4646908,645271,--,10531366,--,--,--,10531366,0,0,0,34.03
2015/03,6464,台數科,2636702,6532421,9169123,2349328,1266512,3615840,1115000,2643631,1747609,3568,0,5509808,--,--,43475,5553283,0,--,0,49.42
2015/03,6504,南六,2961711,2303575,5265286,1818881,817051,2635932,726000,453467,1266408,183479,--,2629354,--,--,--,2629354,0,--,0,36.22
2015/03,6505,台塑石化,213600459,201121438,414721897,59524006,106472217,165996223,95259597,31470272,105942537,16018606,--,248691012,--,--,34662,248725674,0,0,0,26.11
2015/03,6605,帝寶工業,10242721,15646389,25889110,8479056,6493995,14973051,1658164,2500187,6506629,117280,--,10782260,--,--,133799,10916059,0,--,0,65.03
2015/03,6702,復興航空,6632824,19372834,26005658,4956749,13289915,18246664,6336597,666193,737620,18584,--,7758994,--,--,0,7758994,0,0,0,12.37
2015/03,8011,台通,2280519,3140078,5420597,820085,1128204,1948289,1018772,1014945,320259,5256,0,2359232,--,--,1113076,3472308,0,--,0,23.16
2015/03,8016,矽創電子,4808743,1706925,6515668,2308601,76965,2385566,1191376,647291,2114753,-17690,--,3935730,--,--,194372,4130102,0,--,0,33.04
2015/03,8021,尖點,3591880,3362061,6953941,1168224,914971,2083195,1592041,1216615,1593456,255529,--,4657641,--,--,213105,4870746,0,--,0,29.26
2015/03,8033,雷虎科技,964283,777635,1741918,588063,49308,637371,1287291,164343,-466708,33715,--,1018641,--,--,85906,1104547,0,0,0,7.91
2015/03,8039,台虹科技,8687586,2994642,11682228,3827538,1089551,4917089,2042858,1447952,3120893,108176,-98744,6621135,--,--,144004,6765139,8000,--,2318000,32.78
2015/03,8046,南電,27114387,18947545,46061932,4451709,5118905,9570614,6461655,21916582,6986772,1126309,--,36491318,--,--,--,36491318,0,0,0,56.47
2015/03,8070,長華電材,8121337,6161820,14283157,5565143,1873629,7438772,769777,2361381,2031092,180743,-199781,5143212,--,--,1701173,6844385,0,0,2515000,69.07
2015/03,8072,陞泰,2231622,856175,3087797,324807,8066,332873,1000000,1871,1716215,39,--,2718125,--,--,36799,2754924,0,--,0,27.18
2015/03,8081,致新,4122902,1129114,5252016,1410281,49870,1460151,861721,1256430,1831948,-112097,-47131,3790871,--,--,994,3791865,0,--,443433,44.22
2015/03,8101,華冠通訊,11882918,3061179,14944097,9962944,789787,10752731,4186276,47021,7307,-51672,--,4188932,--,--,2434,4191366,0,0,0,10.01
2015/03,8103,瀚荃,2896890,1104667,4001557,1428693,151958,1580651,782687,579180,805240,236190,--,2403297,--,--,17609,2420906,0,--,0,30.71
2015/03,8105,凌巨,7344487,4491953,11836440,3694192,494937,4189129,4415449,2618982,428200,184680,0,7647311,--,--,--,7647311,0,--,0,17.32
2015/03,8110,華東,4137726,11576629,15714355,2369965,5745858,8115823,5006680,117298,2615781,7025,-148252,7598532,--,--,--,7598532,0,0,17898000,15.74
2015/03,8112,至上電子,15648161,2062315,17710476,8719704,3687185,12406889,2915359,1555277,506323,179957,-176004,4980912,--,--,322675,5303587,0,0,14594000,17.99
2015/03,8114,振樺電子,2245195,1406107,3651302,1082530,881132,1963662,676322,55687,919830,-777,--,1651062,--,--,36578,1687640,0,--,0,24.41
2015/03,8131,福懋科技,7092643,3571345,10663988,1174888,56254,1231142,4422222,2411111,2624828,-25315,--,--,--,--,--,9432846,0,0,0,21.33
2015/03,8150,南茂科技,15683762,14748385,30432147,5929997,5871139,11801136,9163036,3776082,6747863,-422233,-633737,18631011,--,--,0,18631011,0,97000,20000000,20.79
2015/03,8163,達方電子,11121127,6495461,17616588,7013902,1326840,8340742,3189020,4471758,1387869,481657,-292824,9237480,--,--,38366,9275846,0,--,18922000,30.79
2015/03,8201,無敵,992488,929718,1922206,279784,166544,446328,890947,635323,-114424,64032,--,1475878,--,--,0,1475878,0,0,0,16.57
2015/03,8210,勤誠興業,3013368,1408974,4422342,1470803,340640,1811443,1201260,56749,1240533,124897,-12540,2610899,--,--,--,2610899,0,0,400000,21.81
2015/03,8213,志超,18235732,11824605,30060337,15010000,1468298,16478298,2712429,2392439,4675195,944349,0,10724412,--,--,2857627,13582039,0,0,0,39.54
2015/03,8215,明基材料,5888894,5154764,11043658,4664646,1780499,6445145,3206745,0,1126662,265106,--,4598513,--,--,0,4598513,0,0,0,14.34
2015/03,8222,寶一科技,755593,678445,1434038,329205,235464,564669,681869,51156,136344,0,--,--,--,--,--,869369,0,0,0,12.75
2015/03,8249,菱光科技,3238824,1764599,5003423,1340913,61221,1402134,1270550,677467,1110584,542688,--,3601289,--,--,--,3601289,0,0,0,28.34
2015/03,8261,富鼎,1168987,424549,1593536,265289,183,265472,815718,328892,238713,-55259,0,1328064,--,--,--,1328064,0,0,0,16.28
2015/03,8271,宇瞻科技,3261254,787306,4048560,1196990,14424,1211414,1515437,488242,875175,-41708,0,2837146,--,--,--,2837146,0,--,0,18.72
2015/03,8341,日友,942381,2009936,2952317,537271,314858,852129,1115000,452500,498915,33773,--,2100188,--,--,--,2100188,0,0,0,18.84
2015/03,8374,羅昇,2991714,846696,3838410,2183025,221917,2404942,876085,54499,406190,96999,--,1433773,--,--,-305,1433468,0,0,0,16.37
2015/03,8404,F-百和,3852803,3292625,7145428,1797209,611490,2408699,2233177,456751,1418503,289435,--,4397866,--,--,338863,4736729,0,--,0,19.69
2015/03,8411,F-福貞,4456024,5240821,9696845,2166020,1403083,3569103,1516216,2369651,1723033,518842,0,6127742,--,--,0,6127742,0,0,0,40.41
2015/03,8422,可寧衛,2727815,2706124,5433939,678697,128331,807028,1088880,1701775,1832702,2098,--,4625455,--,--,1456,4626911,0,--,0,42.48
2015/03,8427,F-基勝,4600925,2049986,6650911,2039492,166735,2206227,1062850,2239965,656085,578749,-92965,4444684,--,--,--,4444684,0,--,2024000,42.63
2015/03,8429,F-金麗,7253768,798086,8051854,1802626,473722,2276348,1288316,1230476,2702423,554291,--,5775506,--,--,--,5775506,0,0,0,44.83
2015/03,8443,阿瘦,2218537,417464,2636001,895591,80872,976463,668000,372702,609100,9736,--,1659538,--,--,0,1659538,0,0,0,24.84
2015/03,8454,富邦媒,5455157,3676135,9131292,3045452,259474,3304926,1420585,3329617,1158315,-115778,--,5792739,--,--,33627,5826366,0,--,0,40.78
2015/03,8463,潤泰精材,1629419,3254327,4883746,1093880,1417033,2510913,1500000,656157,237345,-20669,--,2372833,0,--,0,2372833,0,0,0,15.82
2015/03,8464,億豐,8510573,5797037,14307610,2920615,5920367,8840982,2604622,1384,1910104,859342,--,5375452,--,--,91176,5466628,0,0,0,20.64
2015/03,8467,F-波力,1495390,1008920,2504310,1082678,114873,1197551,462000,429162,328559,87038,--,1306759,--,--,0,1306759,0,--,0,28.28
2015/03,8926,台汽電,1710243,13237512,14947755,1632101,1985015,3617116,5890486,499694,4870657,69802,--,11330639,--,--,--,11330639,0,--,0,19.24
2015/03,8940,新天地,353193,1280801,1633994,608294,252276,860570,674910,127463,-75453,28002,--,754922,--,--,18502,773424,0,0,0,11.19
2015/03,8996,高力,1944320,1237222,3181542,1145459,276546,1422005,893841,663133,156959,45604,--,1759537,--,--,--,1759537,0,--,0,19.69
2015/03,9802,F-鈺齊,3812020,4945292,8757312,2806322,356722,3163044,1329574,2802886,1077424,364267,-21244,5552907,--,--,41361,5594268,0,0,511000,41.93
2015/03,9902,台火,805720,488876,1294596,14286,84427,98713,980496,50954,128313,34838,-2584,1192017,--,--,3866,1195883,0,0,35280,12.16
2015/03,9904,寶成工業,145898552,134867694,280766246,90623217,36255289,126878506,29467872,4628082,46183050,-11234330,0,69044674,--,--,84843066,153887740,0,--,0,23.43
2015/03,9905,大華金,6101675,3888644,9990319,2168814,631205,2800019,3050000,24431,3261413,854456,0,7190300,--,--,--,7190300,0,0,0,23.57
2015/03,9906,欣巴巴,3143440,57685,3201125,751351,1693658,2445009,700000,18170,37946,0,0,756116,--,--,--,756116,0,0,0,10.8
2015/03,9907,統一實業,12332079,36278857,48610936,13281170,14590931,27872101,15791453,228178,3131057,464742,--,19615430,--,--,1123405,20738835,0,0,0,12.42
2015/03,9908,大台北,4549539,9782098,14331637,1560774,2173869,3734643,5163580,57183,3214645,1230862,-17944,9648326,--,--,948668,10596994,0,--,15493101,19.26
2015/03,9910,豐泰企業,12951425,14745924,27697349,8501789,5387904,13889693,5963751,65966,5390766,690032,--,12110515,--,--,1697141,13807656,0,0,0,20.31
2015/03,9911,台灣櫻花,2677327,3159512,5836839,1304199,376323,1680522,2764015,49120,1274553,95660,-27031,4156317,--,--,--,4156317,0,0,2891165,15.2
2015/03,9912,偉聯,503199,400594,903793,319174,945,320119,539666,23319,84366,-63677,--,583674,--,--,--,583674,0,0,0,10.82
2015/03,9914,美利達,10745227,12191416,22936643,7129523,2801578,9931101,2989838,416505,8558422,483070,0,12447835,--,--,557707,13005542,0,0,0,41.63
2015/03,9917,中保,6545319,12604770,19150089,6383212,2136036,8519248,4511971,706806,5317361,-38266,-288389,10209483,--,--,421358,10630841,0,0,10273805,23.15
2015/03,9918,欣天然,2378176,1592810,3970986,709707,472068,1181775,1805375,53426,977546,-308,-46828,2789211,--,--,0,2789211,0,0,2527863,15.67
2015/03,9919,康那香,3199395,3855439,7054834,1936081,1788189,3724270,1971268,196137,681340,205202,-18942,3035005,--,--,295559,3330564,0,0,1754000,15.53
2015/03,9921,巨大機械,36323313,10681131,47004444,24486548,2426982,26913530,3750646,1720831,14090633,476776,0,20038886,--,--,52028,20090914,0,0,0,53.43
2015/03,9924,台灣福興,4219528,2937571,7157099,1789141,382672,2171813,1884521,567114,2094932,323270,--,4869837,--,--,115449,4985286,0,0,0,25.84
2015/03,9925,新光保全,8211004,6731743,14942747,4606955,860070,5467025,3836530,146302,4007624,748980,-39521,8699915,--,--,775807,9475722,0,--,3251299,22.87
2015/03,9926,新海瓦斯,2114315,2747636,4861951,1082464,1150242,2232706,1734339,--,717930,176976,--,2629245,--,--,--,2629245,0,--,0,15.16
2015/03,9927,泰銘,5297905,1225797,6523702,1851897,227034,2078931,2091482,975330,1552013,-198302,--,4420523,--,--,24248,4444771,0,--,0,21.14
2015/03,9928,中視,620870,3840435,4461305,2215342,1522669,3738011,1327246,2280,-617593,12146,-908,723171,--,--,123,723294,0,0,36299,5.45
2015/03,9929,秋雨,916559,1465542,2382101,692384,439336,1131720,1688000,67354,-496575,16773,--,1275552,--,--,-25171,1250381,0,0,0,7.56
2015/03,9930,中聯資源,1853654,4678077,6531731,1817830,449766,2267596,2259458,162024,1761631,-33580,0,4149533,0,--,114602,4264135,0,--,0,18.37
2015/03,9931,欣高,890949,2562624,3453573,1072457,722842,1795299,1022505,30101,511985,69494,--,1634085,--,--,24189,1658274,0,0,0,15.98
2015/03,9933,中鼎工程,42510334,14886240,57396574,32068267,6095831,38164098,7605088,3295510,5617223,126784,-11835,16632770,--,--,2599706,19232476,0,0,1257634,21.91
2015/03,9934,成霖企業,11416720,4987796,16404516,6360669,2577033,8937702,3543042,916938,2350918,552989,--,7363887,--,--,102927,7466814,0,0,0,20.78
2015/03,9935,慶豐富,1453175,2010704,3463879,2158933,355571,2514504,1403049,285271,-742482,775,--,946613,--,--,2762,949375,0,0,0,6.75
2015/03,9937,全國,807567,7047883,7855450,3527156,54477,3581633,3090430,18969,1193454,-29036,--,--,--,--,--,4273817,0,--,0,13.83
2015/03,9938,台灣百和,8115262,8167190,16282452,4461256,2585066,7046322,2979639,728388,2939056,459989,--,7107072,--,--,2129058,9236130,0,0,0,23.85
2015/03,9939,宏全,8774634,21229884,30004518,11934180,4434674,16368854,3098479,5412868,4659110,-474469,-213246,12482742,--,--,1152922,13635664,0,0,4416000,40.87
2015/03,9940,信義房屋,12068345,7079952,19148297,3182442,6624833,9807275,6318398,63896,2268022,568413,--,9218729,--,--,122293,9341022,0,--,0,14.59
2015/03,9941,裕融企業,79745757,17853603,97599360,85811340,2013698,87825038,2672884,2206519,3961437,144006,--,8984846,--,--,789476,9774322,465,0,0,33.67
2015/03,9942,茂順,2316124,1501153,3817277,524028,635696,1159724,831613,214743,1537722,74621,--,2658699,--,--,-1146,2657553,0,0,0,31.97
2015/03,9943,好樂迪,1420147,2802834,4222981,489134,210222,699356,1473176,--,2073011,-22562,--,3523625,--,--,--,3523625,0,--,0,23.92
2015/03,9944,新麗企業,2574573,2765188,5339761,1670914,485964,2156878,1085732,223115,1513636,261698,0,3084181,0,--,98702,3182883,0,0,0,28.41
2015/03,9945,潤泰創新,29314391,42662782,71977173,16356150,27043237,43399387,13928513,17953228,14777576,-21787027,-105200,24767090,--,--,3810696,28577786,0,0,4758700,17.84
2015/03,9946,三發地產,10895197,452578,11347775,6272258,722259,6994517,2661425,510309,1220133,--,-38609,4353258,--,--,--,4353258,0,0,1913000,16.48
2015/03,9955,佳龍,1551478,2149899,3701377,561608,840596,1402204,1032082,1109441,137930,19467,0,2298920,--,--,253,2299173,0,0,0,22.27
2015/03,9958,世紀鋼構,3851290,2426329,6277619,1803837,2041133,3844970,1855581,69707,369088,-16891,0,2277485,--,--,155164,2432649,0,0,0,12.27
